DateTime,Open,High,Low,Close
2024-02-20 12:00:00,38513.2,38518.7,38486.7,38491.2
2024-02-20 13:00:00,38490.7,38525.2,38477.7,38497.7
2024-02-20 14:00:00,38498.2,38642.2,38483.7,38609.7
2024-02-20 15:00:00,38607.2,38663.0,38548.2,38649.5
2024-02-20 16:00:00,38651.0,38662.0,38532.6,38539.6
2024-02-20 17:00:00,38542.1,38542.6,38457.6,38527.6
2024-02-20 18:00:00,38525.9,38578.9,38494.9,38567.9
2024-02-20 19:00:00,38566.4,38601.4,38515.9,38600.4
2024-02-20 20:00:00,38601.4,38607.4,38482.4,38578.4
2024-02-20 21:00:00,38578.9,38583.4,38549.4,38576.9
