DateTime,Open,High,Low,Close
2024-05-07 12:30:30.000,38869.9,38870.4,38869.9,38870.4
2024-05-07 12:30:40.000,38869.9,38870.4,38868.4,38869.4
2024-05-07 12:30:50.000,38868.9,38868.9,38866.9,38868.9
2024-05-07 12:31:00.000,38869.4,38869.4,38868.9,38869.4
2024-05-07 12:31:10.000,38869.9,38869.9,38868.9,38869.4
2024-05-07 12:31:20.000,38869.9,38874.4,38869.4,38874.4
2024-05-07 12:31:30.000,38874.9,38874.9,38873.4,38874.9
2024-05-07 12:31:40.000,38875.4,38877.4,38875.4,38876.4
2024-05-07 12:31:50.000,38875.9,38875.9,38873.4,38874.4
2024-05-07 12:32:00.000,38874.9,38875.4,38874.4,38875.4
2024-05-07 12:32:10.000,38874.9,38874.9,38872.9,38872.9
2024-05-07 12:32:20.000,38873.4,38873.4,38872.4,38873.4
2024-05-07 12:32:30.000,38872.9,38873.4,38872.4,38873.4
2024-05-07 12:32:40.000,38873.9,38874.4,38873.9,38873.9
2024-05-07 12:32:50.000,38874.4,38874.9,38873.9,38874.4
2024-05-07 12:33:00.000,38873.9,38873.9,38873.4,38873.4
2024-05-07 12:33:10.000,38873.9,38875.4,38873.9,38875.4
2024-05-07 12:33:20.000,38875.9,38875.9,38874.4,38874.4
2024-05-07 12:33:30.000,38873.9,38873.9,38872.4,38872.4
2024-05-07 12:33:40.000,38872.9,38873.4,38871.4,38871.4
2024-05-07 12:33:50.000,38871.9,38872.4,38871.9,38871.9
2024-05-07 12:34:00.000,38871.4,38872.9,38871.4,38872.9
2024-05-07 12:34:10.000,38873.4,38873.4,38872.4,38872.4
2024-05-07 12:34:20.000,38871.9,38871.9,38870.9,38870.9
2024-05-07 12:34:30.000,38870.4,38870.4,38869.4,38869.4
2024-05-07 12:34:40.000,38869.9,38872.9,38869.9,38871.4
2024-05-07 12:34:50.000,38871.9,38873.4,38871.9,38872.4
2024-05-07 12:35:00.000,38872.9,38873.4,38872.9,38873.4
2024-05-07 12:35:10.000,38873.9,38874.4,38873.4,38874.4
2024-05-07 12:35:20.000,38874.9,38875.4,38874.4,38874.4
2024-05-07 12:35:30.000,38873.9,38874.4,38873.4,38873.4
2024-05-07 12:35:40.000,38873.9,38874.4,38873.9,38874.4
2024-05-07 12:35:50.000,38874.9,38875.4,38874.4,38874.4
2024-05-07 12:36:00.000,38873.9,38874.9,38873.4,38874.4
2024-05-07 12:36:10.000,38873.9,38874.4,38873.9,38874.4
2024-05-07 12:36:20.000,38874.9,38875.9,38874.4,38874.4
2024-05-07 12:36:30.000,38874.9,38876.4,38874.9,38875.9
2024-05-07 12:36:40.000,38876.4,38876.4,38874.9,38874.9
2024-05-07 12:36:50.000,38875.4,38875.4,38875.4,38875.4
2024-05-07 12:37:00.000,38874.9,38876.4,38874.9,38875.4
2024-05-07 12:37:10.000,38875.9,38877.4,38875.9,38877.4
2024-05-07 12:37:20.000,38877.9,38877.9,38874.9,38875.4
2024-05-07 12:37:30.000,38874.9,38876.4,38874.4,38875.4
2024-05-07 12:37:40.000,38875.9,38876.4,38875.4,38876.4
2024-05-07 12:37:50.000,38876.9,38877.9,38876.9,38876.9
2024-05-07 12:38:00.000,38877.4,38877.9,38875.9,38875.9
2024-05-07 12:38:10.000,38876.4,38876.4,38875.4,38876.4
2024-05-07 12:38:20.000,38875.9,38877.4,38875.9,38877.4
2024-05-07 12:38:30.000,38877.9,38877.9,38874.9,38875.4
2024-05-07 12:38:40.000,38875.9,38875.9,38873.4,38873.9
2024-05-07 12:38:50.000,38873.4,38874.9,38873.4,38873.9
2024-05-07 12:39:00.000,38874.9,38874.9,38874.4,38874.4
2024-05-07 12:39:10.000,38874.9,38874.9,38873.4,38874.4
2024-05-07 12:39:20.000,38873.9,38874.4,38872.4,38874.4
2024-05-07 12:39:30.000,38873.9,38874.9,38872.9,38872.9
2024-05-07 12:39:40.000,38873.4,38873.4,38871.4,38871.4
2024-05-07 12:39:50.000,38871.9,38872.4,38870.4,38871.4
2024-05-07 12:40:00.000,38872.4,38872.4,38870.4,38870.4
2024-05-07 12:40:10.000,38870.9,38871.4,38870.4,38870.4
2024-05-07 12:40:20.000,38869.9,38870.4,38869.4,38869.4
2024-05-07 12:40:30.000,38868.9,38870.4,38868.9,38869.4
2024-05-07 12:40:40.000,38869.9,38869.9,38869.4,38869.4
2024-05-07 12:40:50.000,38869.9,38869.9,38869.4,38869.4
2024-05-07 12:41:00.000,38868.9,38869.9,38866.4,38868.4
2024-05-07 12:41:10.000,38868.9,38869.4,38868.4,38868.4
2024-05-07 12:41:20.000,38868.9,38870.4,38868.9,38869.9
2024-05-07 12:41:30.000,38869.4,38870.4,38869.4,38869.9
2024-05-07 12:41:40.000,38868.9,38869.4,38868.9,38869.4
2024-05-07 12:41:50.000,38868.9,38869.4,38868.4,38868.9
2024-05-07 12:42:00.000,38869.4,38871.9,38869.4,38870.9
2024-05-07 12:42:10.000,38870.4,38871.9,38870.4,38871.4
2024-05-07 12:42:20.000,38870.9,38871.4,38870.4,38871.4
2024-05-07 12:42:30.000,38871.9,38871.9,38869.4,38870.4
2024-05-07 12:42:40.000,38869.9,38870.4,38869.4,38869.4
2024-05-07 12:42:50.000,38868.9,38869.4,38868.4,38869.4
2024-05-07 12:43:00.000,38868.9,38870.9,38868.9,38870.4
