DateTime,Open,Close,High,Low,lastTradedVolume
2023-08-10 14:30:00,35293.2,35330.2,35334.2,35280.2,2057
2023-08-10 14:31:00,35329.2,35390.2,35398.2,35327.7,2590
2023-08-10 14:32:00,35389.7,35392.2,35412.2,35389.7,1549
2023-08-10 14:33:00,35392.7,35381.7,35397.7,35375.2,846
2023-08-10 14:34:00,35382.2,35419.2,35422.7,35377.7,948
2023-08-10 14:35:00,35419.7,35435.2,35440.2,35417.2,1137
2023-08-10 14:36:00,35436.2,35447.7,35448.7,35422.2,975
2023-08-10 14:37:00,35447.2,35450.2,35467.2,35446.7,1208
2023-08-10 14:38:00,35449.7,35455.2,35461.2,35446.2,553
2023-08-10 14:39:00,35455.7,35444.2,35463.7,35437.7,749
2023-08-10 14:40:00,35444.7,35449.2,35462.7,35442.7,674
2023-08-10 14:41:00,35448.7,35435.2,35455.7,35426.2,458
2023-08-10 14:42:00,35435.7,35427.7,35445.2,35422.2,405
2023-08-10 14:43:00,35428.2,35414.7,35435.2,35411.7,373
2023-08-10 14:44:00,35413.2,35426.2,35426.7,35413.2,420
2023-08-10 14:45:00,35426.7,35456.2,35462.7,35426.7,723
2023-08-10 14:46:00,35456.7,35483.7,35488.2,35452.7,1039
2023-08-10 14:47:00,35485.2,35489.2,35493.7,35476.7,736
2023-08-10 14:48:00,35491.2,35495.7,35498.7,35485.7,694
2023-08-10 14:49:00,35495.2,35483.2,35497.2,35477.2,619
2023-08-10 14:50:00,35484.2,35470.2,35490.2,35469.7,610
2023-08-10 14:51:00,35471.7,35476.7,35490.2,35470.2,415
2023-08-10 14:52:00,35477.7,35484.7,35490.2,35467.7,504
2023-08-10 14:53:00,35483.7,35491.7,35496.7,35474.7,467
2023-08-10 14:54:00,35492.2,35505.2,35506.7,35490.7,676
2023-08-10 14:55:00,35508.7,35511.7,35522.7,35506.2,902
2023-08-10 14:56:00,35512.2,35526.2,35527.7,35507.7,735
2023-08-10 14:57:00,35526.7,35521.7,35528.7,35514.7,458
2023-08-10 14:58:00,35522.2,35527.7,35534.2,35522.2,576
2023-08-10 14:59:00,35528.7,35544.2,35544.7,35525.7,668
2023-08-10 15:00:00,35544.7,35560.7,35571.7,35544.7,1175
2023-08-10 15:01:00,35561.7,35561.7,35567.7,35552.7,609
2023-08-10 15:02:00,35561.2,35564.2,35566.7,35550.7,578
2023-08-10 15:03:00,35564.7,35560.7,35568.2,35557.7,557
