DateTime,Open,High,Low,Close,Volume
2023-10-20 14:30:00,33343.8,33380.8,33332.8,33367.8,3386
2023-10-20 14:31:00,33368.8,33379.8,33321.8,33327.8,1695
2023-10-20 14:32:00,33327.3,33369.8,33324.8,33366.3,1002
2023-10-20 14:33:00,33366.8,33398.8,33362.3,33373.8,1440
2023-10-20 14:34:00,33374.3,33418.3,33373.8,33414.3,1042
2023-10-20 14:35:00,33414.8,33422.3,33391.8,33403.8,1311
2023-10-20 14:36:00,33404.3,33419.3,33388.8,33412.3,1049
2023-10-20 14:37:00,33411.8,33419.8,33395.3,33406.3,960
2023-10-20 14:38:00,33405.8,33405.8,33363.8,33376.3,924
2023-10-20 14:39:00,33375.8,33375.8,33347.8,33357.8,771
2023-10-20 14:40:00,33357.3,33380.3,33336.3,33377.8,1452
2023-10-20 14:41:00,33378.3,33409.8,33376.3,33403.8,1072
2023-10-20 14:42:00,33403.3,33406.3,33378.8,33385.8,762
2023-10-20 14:43:00,33386.3,33402.3,33383.3,33398.8,547
2023-10-20 14:44:00,33398.3,33402.3,33364.3,33365.3,807
2023-10-20 14:45:00,33365.8,33378.8,33360.8,33366.3,523
2023-10-20 14:46:00,33365.8,33381.3,33356.3,33373.3,561
2023-10-20 14:47:00,33373.8,33385.8,33363.8,33365.3,451
2023-10-20 14:48:00,33364.8,33399.3,33364.3,33390.3,526
2023-10-20 14:49:00,33390.8,33408.3,33385.3,33406.8,418
2023-10-20 14:50:00,33407.3,33411.8,33364.8,33364.8,755
2023-10-20 14:51:00,33364.3,33374.3,33354.3,33366.3,667
2023-10-20 14:52:00,33366.8,33375.8,33356.3,33357.3,483
2023-10-20 14:53:00,33357.8,33360.3,33333.3,33333.3,619
2023-10-20 14:54:00,33332.8,33368.3,33323.3,33355.8,698
2023-10-20 14:55:00,33356.3,33369.3,33349.3,33355.3,432
2023-10-20 14:56:00,33355.8,33360.3,33337.8,33343.3,365
2023-10-20 14:57:00,33343.8,33362.8,33343.3,33354.3,449
2023-10-20 14:58:00,33355.3,33360.8,33339.8,33356.8,629
2023-10-20 14:59:00,33357.8,33361.8,33331.3,33332.3,443
2023-10-20 15:00:00,33331.8,33331.8,33301.3,33302.3,1015
2023-10-20 15:01:00,33302.8,33335.3,33302.8,33331.8,671
2023-10-20 15:02:00,33331.3,33341.8,33322.3,33323.8,579
2023-10-20 15:03:00,33324.3,33326.8,33304.8,33306.3,519
2023-10-20 15:04:00,33305.8,33307.3,33294.3,33300.3,445
2023-10-20 15:05:00,33299.8,33308.3,33288.3,33301.8,508
2023-10-20 15:06:00,33301.3,33302.8,33278.8,33280.8,484
2023-10-20 15:07:00,33280.3,33282.3,33255.3,33266.8,836
2023-10-20 15:08:00,33266.3,33273.3,33245.3,33249.8,619
2023-10-20 15:09:00,33249.3,33277.8,33248.8,33271.3,601
2023-10-20 15:10:00,33271.8,33278.3,33257.3,33260.8,493
2023-10-20 15:11:00,33259.8,33267.3,33229.8,33235.8,1055
2023-10-20 15:12:00,33234.8,33256.8,33229.8,33232.8,619
2023-10-20 15:13:00,33231.8,33242.3,33221.3,33238.3,608
2023-10-20 15:14:00,33237.3,33240.3,33228.8,33236.8,348
2023-10-20 15:15:00,33236.3,33256.3,33231.3,33246.8,663
2023-10-20 15:16:00,33246.3,33262.8,33244.8,33250.8,526
2023-10-20 15:17:00,33251.3,33251.8,33232.8,33235.3,584
2023-10-20 15:18:00,33235.8,33236.8,33217.8,33226.8,517
2023-10-20 15:19:00,33227.3,33242.100000000006,33225.600000000006,33225.600000000006,383
2023-10-20 15:20:00,33226.8,33229.3,33213.3,33217.3,504
2023-10-20 15:21:00,33216.3,33222.3,33209.3,33213.8,371
2023-10-20 15:22:00,33213.3,33236.8,33212.3,33230.3,579
2023-10-20 15:23:00,33230.8,33253.3,33228.3,33242.8,806
2023-10-20 15:24:00,33242.3,33244.8,33234.3,33242.3,494
2023-10-20 15:25:00,33242.8,33253.8,33236.8,33247.8,479
2023-10-20 15:26:00,33247.3,33248.3,33238.3,33243.3,371
2023-10-20 15:27:00,33243.8,33255.8,33239.8,33246.3,388
2023-10-20 15:28:00,33245.3,33250.3,33235.3,33235.8,404
2023-10-20 15:29:00,33236.3,33243.8,33227.8,33237.8,483
2023-10-20 15:30:00,33236.3,33236.3,33223.8,33231.3,601
2023-10-20 15:31:00,33231.8,33235.3,33217.3,33218.3,512
2023-10-20 15:32:00,33217.8,33230.3,33217.3,33228.8,371
2023-10-20 15:33:00,33228.3,33247.3,33226.3,33247.3,512
2023-10-20 15:34:00,33247.8,33278.3,33246.3,33270.8,771
2023-10-20 15:35:00,33270.3,33282.8,33270.3,33279.8,606
2023-10-20 15:36:00,33279.3,33285.3,33257.8,33260.3,544
2023-10-20 15:37:00,33259.8,33273.8,33250.3,33261.3,478
2023-10-20 15:38:00,33261.8,33266.8,33250.8,33251.3,517
2023-10-20 15:39:00,33250.3,33250.8,33235.3,33238.3,412
2023-10-20 15:40:00,33238.8,33244.3,33231.3,33233.8,281
2023-10-20 15:41:00,33233.3,33244.3,33233.3,33240.3,371
2023-10-20 15:42:00,33240.8,33249.3,33234.8,33246.3,355
2023-10-20 15:43:00,33245.8,33249.3,33227.3,33227.3,307
2023-10-20 15:44:00,33226.8,33231.3,33216.3,33221.3,637
2023-10-20 15:45:00,33220.3,33229.8,33210.8,33224.8,459
2023-10-20 15:46:00,33225.3,33263.8,33224.3,33251.3,617
2023-10-20 15:47:00,33250.8,33251.8,33238.3,33244.3,427
2023-10-20 15:48:00,33244.8,33275.3,33240.3,33275.3,412
2023-10-20 15:49:00,33275.8,33285.3,33274.3,33281.3,449
2023-10-20 15:50:00,33281.8,33287.3,33270.3,33275.3,429
2023-10-20 15:51:00,33275.8,33276.8,33246.8,33252.8,590
2023-10-20 15:52:00,33252.3,33271.3,33250.3,33268.8,410
2023-10-20 15:53:00,33268.3,33277.3,33253.3,33255.8,329
2023-10-20 15:54:00,33255.3,33260.3,33247.3,33252.3,223
2023-10-20 15:55:00,33253.8,33260.8,33246.3,33249.8,329
2023-10-20 15:56:00,33249.3,33254.8,33237.8,33240.8,324
2023-10-20 15:57:00,33241.3,33247.8,33236.8,33239.8,235
2023-10-20 15:58:00,33239.3,33240.8,33228.8,33236.8,313
2023-10-20 15:59:00,33237.3,33249.8,33232.3,33247.3,366
2023-10-20 16:00:00,33246.8,33265.3,33244.3,33258.8,359
2023-10-20 16:01:00,33258.3,33279.3,33255.3,33272.3,398
2023-10-20 16:02:00,33271.3,33273.3,33254.8,33267.3,268
2023-10-20 16:03:00,33266.8,33281.8,33259.3,33278.3,377
2023-10-20 16:04:00,33277.8,33278.3,33269.8,33273.3,196
2023-10-20 16:05:00,33272.8,33292.3,33270.3,33270.8,559
2023-10-20 16:06:00,33271.3,33285.3,33268.3,33280.8,304
2023-10-20 16:07:00,33280.3,33287.3,33276.3,33277.8,222
2023-10-20 16:08:00,33277.3,33282.3,33260.3,33265.3,342
2023-10-20 16:09:00,33266.3,33274.8,33265.8,33269.8,267
2023-10-20 16:10:00,33270.3,33270.3,33253.8,33256.3,468
2023-10-20 16:11:00,33256.8,33283.3,33256.8,33264.8,362
2023-10-20 16:12:00,33265.3,33266.3,33252.8,33264.3,220
2023-10-20 16:13:00,33264.8,33268.3,33251.3,33258.3,334
2023-10-20 16:14:00,33257.3,33270.8,33256.8,33267.8,403
2023-10-20 16:15:00,33268.3,33280.3,33261.8,33263.8,351
2023-10-20 16:16:00,33264.8,33271.3,33249.3,33255.8,344
2023-10-20 16:17:00,33255.3,33255.3,33240.3,33241.3,331
2023-10-20 16:18:00,33240.8,33255.3,33240.8,33246.8,243
2023-10-20 16:19:00,33247.3,33256.3,33238.8,33251.3,715
2023-10-20 16:20:00,33250.3,33256.3,33232.3,33235.3,418
2023-10-20 16:21:00,33236.3,33246.3,33234.3,33239.3,333
2023-10-20 16:22:00,33238.8,33248.3,33234.8,33239.8,258
2023-10-20 16:23:00,33239.3,33245.3,33223.3,33223.3,345
2023-10-20 16:24:00,33223.8,33233.3,33222.3,33229.3,245
2023-10-20 16:25:00,33229.8,33234.8,33224.3,33229.3,199
2023-10-20 16:26:00,33229.8,33235.8,33223.3,33224.3,246
2023-10-20 16:27:00,33225.8,33246.3,33222.3,33234.3,383
2023-10-20 16:28:00,33233.3,33250.8,33233.3,33246.8,302
2023-10-20 16:29:00,33247.3,33251.8,33235.3,33235.3,275
2023-10-20 16:30:00,33235.8,33236.8,33210.8,33213.8,527
2023-10-20 16:31:00,33214.3,33216.8,33202.3,33203.3,476
2023-10-20 16:32:00,33202.3,33216.3,33201.8,33214.8,507
2023-10-20 16:33:00,33215.3,33216.3,33206.3,33206.3,340
2023-10-20 16:34:00,33205.8,33219.3,33204.8,33209.8,316
2023-10-20 16:35:00,33210.3,33230.3,33208.3,33225.3,402
2023-10-20 16:36:00,33225.8,33231.3,33215.8,33223.3,277
2023-10-20 16:37:00,33223.8,33247.3,33220.3,33241.3,419
2023-10-20 16:38:00,33240.8,33242.3,33222.8,33233.3,475
2023-10-20 16:39:00,33233.8,33245.8,33231.8,33239.8,388
2023-10-20 16:40:00,33239.3,33241.3,33233.3,33236.3,233
2023-10-20 16:41:00,33235.8,33242.8,33227.8,33240.3,202
2023-10-20 16:42:00,33239.8,33246.3,33227.3,33235.8,270
2023-10-20 16:43:00,33235.3,33239.3,33220.8,33221.8,196
2023-10-20 16:44:00,33222.3,33233.8,33220.3,33230.3,206
2023-10-20 16:45:00,33230.8,33243.3,33226.3,33240.8,231
2023-10-20 16:46:00,33240.3,33240.3,33228.3,33234.3,239
2023-10-20 16:47:00,33233.8,33250.3,33233.3,33248.3,252
2023-10-20 16:48:00,33247.8,33274.3,33246.8,33268.3,736
2023-10-20 16:49:00,33267.8,33279.3,33265.3,33273.8,606
2023-10-20 16:50:00,33273.3,33277.3,33265.8,33273.3,356
2023-10-20 16:51:00,33272.8,33287.8,33262.3,33266.3,491
2023-10-20 16:52:00,33266.8,33270.3,33258.8,33268.8,243
2023-10-20 16:53:00,33268.3,33274.8,33263.3,33272.8,206
2023-10-20 16:54:00,33272.3,33282.8,33260.3,33279.8,390
2023-10-20 16:55:00,33279.3,33304.3,33278.3,33298.8,811
2023-10-20 16:56:00,33298.3,33303.3,33289.8,33294.8,357
2023-10-20 16:57:00,33294.3,33319.3,33294.3,33317.3,1012
2023-10-20 16:58:00,33316.3,33317.3,33295.8,33300.3,438
2023-10-20 16:59:00,33299.3,33300.3,33293.3,33296.8,384
2023-10-20 17:00:00,33296.3,33306.8,33296.3,33302.3,277
2023-10-20 17:01:00,33302.8,33306.3,33294.3,33299.8,564
2023-10-20 17:02:00,33299.3,33309.8,33265.3,33268.8,706
2023-10-20 17:03:00,33268.3,33268.3,33254.3,33259.8,519
2023-10-20 17:04:00,33259.3,33271.3,33258.3,33269.8,443
2023-10-20 17:05:00,33270.3,33270.3,33257.3,33259.8,297
2023-10-20 17:06:00,33259.3,33264.3,33245.3,33246.3,271
2023-10-20 17:07:00,33246.8,33252.3,33233.3,33251.8,502
2023-10-20 17:08:00,33252.3,33252.3,33235.8,33238.3,201
2023-10-20 17:09:00,33237.8,33239.3,33232.3,33239.3,210
2023-10-20 17:10:00,33237.8,33248.3,33230.3,33246.8,262
2023-10-20 17:11:00,33246.3,33247.3,33236.8,33238.8,108
2023-10-20 17:12:00,33239.3,33239.3,33223.8,33227.8,214
2023-10-20 17:13:00,33228.3,33230.8,33224.3,33227.3,164
2023-10-20 17:14:00,33226.8,33241.3,33224.3,33232.8,181
2023-10-20 17:15:00,33233.3,33233.8,33217.8,33224.3,338
2023-10-20 17:16:00,33224.8,33233.3,33220.3,33228.8,142
2023-10-20 17:17:00,33229.3,33243.8,33228.3,33242.8,238
2023-10-20 17:18:00,33242.3,33244.3,33234.3,33239.3,144
2023-10-20 17:19:00,33239.8,33246.3,33234.8,33244.3,310
2023-10-20 17:20:00,33245.3,33248.3,33238.3,33244.8,374
2023-10-20 17:21:00,33244.3,33267.3,33239.8,33266.3,766
2023-10-20 17:22:00,33270.3,33282.3,33260.3,33277.8,280
2023-10-20 17:23:00,33278.3,33296.3,33278.3,33293.3,560
2023-10-20 17:24:00,33293.8,33308.8,33291.8,33306.3,336
2023-10-20 17:25:00,33305.8,33310.8,33287.3,33292.8,497
2023-10-20 17:26:00,33292.3,33295.8,33256.8,33259.3,297
2023-10-20 17:27:00,33259.8,33265.8,33252.8,33265.8,197
2023-10-20 17:28:00,33265.3,33277.3,33262.8,33269.8,174
2023-10-20 17:29:00,33269.3,33270.8,33257.8,33260.3,237
2023-10-20 17:30:00,33260.8,33277.8,33260.8,33271.8,202
2023-10-20 17:31:00,33272.3,33294.3,33271.8,33285.8,287
2023-10-20 17:32:00,33285.3,33297.8,33280.8,33295.3,167
2023-10-20 17:33:00,33294.8,33294.8,33274.8,33281.8,151
2023-10-20 17:34:00,33281.3,33298.8,33280.8,33292.8,185
2023-10-20 17:35:00,33292.3,33297.8,33282.8,33294.8,155
2023-10-20 17:36:00,33295.3,33308.3,33292.3,33307.8,162
2023-10-20 17:37:00,33308.3,33320.8,33307.3,33310.3,489
2023-10-20 17:38:00,33308.8,33309.3,33291.3,33303.8,311
2023-10-20 17:39:00,33303.3,33309.3,33292.3,33305.8,311
2023-10-20 17:40:00,33305.3,33305.8,33290.8,33290.8,170
2023-10-20 17:41:00,33290.3,33292.8,33274.3,33276.8,269
2023-10-20 17:42:00,33277.3,33287.8,33275.8,33278.8,143
2023-10-20 17:43:00,33277.8,33287.3,33276.3,33282.8,66
2023-10-20 17:44:00,33282.3,33286.3,33277.3,33280.8,126
2023-10-20 17:45:00,33280.3,33318.8,33276.3,33312.8,723
2023-10-20 17:46:00,33312.3,33315.8,33296.3,33297.8,191
2023-10-20 17:47:00,33298.3,33313.8,33293.3,33305.8,148
2023-10-20 17:48:00,33305.3,33311.3,33299.3,33309.8,113
2023-10-20 17:49:00,33310.3,33318.8,33305.8,33318.8,203
2023-10-20 17:50:00,33319.3,33319.3,33303.3,33311.3,203
2023-10-20 17:51:00,33312.8,33316.899999999994,33294.399999999994,33294.399999999994,176
2023-10-20 17:52:00,33293.899999999994,33311.899999999994,33292.899999999994,33311.399999999994,190
2023-10-20 17:53:00,33313.399999999994,33313.399999999994,33293.899999999994,33295.399999999994,206
2023-10-20 17:54:00,33293.899999999994,33298.399999999994,33289.399999999994,33290.899999999994,142
2023-10-20 17:55:00,33290.399999999994,33305.399999999994,33287.399999999994,33302.399999999994,155
2023-10-20 17:56:00,33303.399999999994,33304.399999999994,33291.899999999994,33297.899999999994,128
2023-10-20 17:57:00,33298.399999999994,33304.399999999994,33293.899999999994,33300.399999999994,110
2023-10-20 17:58:00,33299.899999999994,33339.899999999994,33295.399999999994,33331.399999999994,640
