DateTime,Open,Close,High,Low,lastTradedVolume
2023-07-19 14:30:00,35024.399999999994,35057.899999999994,35073.399999999994,35024.399999999994,2799
2023-07-19 14:31:00,35057.399999999994,35108.899999999994,35113.399999999994,35054.899999999994,2126
2023-07-19 14:32:00,35109.899999999994,35121.899999999994,35130.399999999994,35097.399999999994,2075
2023-07-19 14:33:00,35122.899999999994,35122.399999999994,35127.899999999994,35111.899999999994,1329
2023-07-19 14:34:00,35121.899999999994,35091.899999999994,35126.899999999994,35088.399999999994,1772
2023-07-19 14:35:00,35092.899999999994,35097.899999999994,35098.899999999994,35079.899999999994,1720
2023-07-19 14:36:00,35092.899999999994,35098.899999999994,35111.399999999994,35089.899999999994,1298
2023-07-19 14:37:00,35099.399999999994,35091.399999999994,35103.899999999994,35069.899999999994,1083
2023-07-19 14:38:00,35090.899999999994,35087.899999999994,35095.899999999994,35082.899999999994,490
2023-07-19 14:39:00,35088.399999999994,35088.399999999994,35096.399999999994,35077.399999999994,537
2023-07-19 14:40:00,35088.899999999994,35074.899999999994,35097.899999999994,35071.899999999994,658
2023-07-19 14:41:00,35074.399999999994,35079.899999999994,35079.899999999994,35064.899999999994,507
2023-07-19 14:42:00,35079.399999999994,35087.899999999994,35088.899999999994,35066.899999999994,534
2023-07-19 14:43:00,35087.399999999994,35092.899999999994,35093.899999999994,35076.899999999994,468
2023-07-19 14:44:00,35093.399999999994,35083.899999999994,35100.399999999994,35081.899999999994,451
2023-07-19 14:45:00,35084.399999999994,35087.899999999994,35096.899999999994,35082.899999999994,628
2023-07-19 14:46:00,35088.399999999994,35091.899999999994,35098.899999999994,35083.899999999994,484
2023-07-19 14:47:00,35091.399999999994,35094.899999999994,35099.899999999994,35086.899999999994,324
2023-07-19 14:48:00,35094.399999999994,35090.899999999994,35101.899999999994,35087.899999999994,346
2023-07-19 14:49:00,35091.899999999994,35093.899999999994,35096.899999999994,35085.899999999994,308
2023-07-19 14:50:00,35095.399999999994,35091.399999999994,35104.399999999994,35086.399999999994,436
