DateTime,Open,Close,High,Low,lastTradedVolume
2023-08-28 14:30:00,34515.600000000006,34523.600000000006,34545.100000000006,34507.600000000006,2072
2023-08-28 14:31:00,34523.100000000006,34523.600000000006,34536.600000000006,34512.600000000006,1445
2023-08-28 14:32:00,34523.100000000006,34581.100000000006,34582.100000000006,34521.600000000006,1238
2023-08-28 14:33:00,34580.600000000006,34583.100000000006,34592.100000000006,34573.100000000006,1261
2023-08-28 14:34:00,34583.600000000006,34592.100000000006,34608.100000000006,34579.100000000006,1018
2023-08-28 14:35:00,34594.600000000006,34603.2,34606.8,34590.600000000006,992
2023-08-28 14:36:00,34602.7,34614.2,34630.2,34600.7,1287
2023-08-28 14:37:00,34613.7,34617.2,34620.2,34608.2,857
2023-08-28 14:38:00,34616.2,34613.7,34625.2,34605.2,894
2023-08-28 14:39:00,34614.2,34600.7,34615.2,34597.2,844
2023-08-28 14:40:00,34600.2,34614.7,34615.7,34594.2,937
2023-08-28 14:41:00,34614.2,34613.2,34625.2,34611.2,621
2023-08-28 14:42:00,34612.7,34614.2,34615.2,34602.2,968
2023-08-28 14:43:00,34613.2,34631.7,34632.7,34613.2,731
2023-08-28 14:44:00,34632.2,34641.7,34643.7,34627.2,689
2023-08-28 14:45:00,34641.2,34640.7,34654.2,34639.2,897
2023-08-28 14:46:00,34640.2,34642.2,34645.2,34636.2,529
2023-08-28 14:47:00,34642.7,34644.7,34662.7,34642.7,929
2023-08-28 14:48:00,34645.2,34622.2,34650.2,34621.2,966
2023-08-28 14:49:00,34621.7,34618.7,34627.2,34613.2,709
2023-08-28 14:50:00,34618.2,34625.7,34626.7,34612.2,563
2023-08-28 14:51:00,34624.7,34612.2,34628.2,34608.2,748
2023-08-28 14:52:00,34610.7,34590.7,34611.7,34589.2,933
2023-08-28 14:53:00,34589.2,34595.7,34599.2,34588.2,425
2023-08-28 14:54:00,34595.2,34608.2,34611.2,34593.7,402
2023-08-28 14:55:00,34602.2,34616.7,34620.7,34602.2,671
2023-08-28 14:56:00,34617.2,34623.2,34626.2,34613.2,385
2023-08-28 14:57:00,34621.7,34614.2,34623.7,34605.7,334
2023-08-28 14:58:00,34614.7,34609.2,34614.7,34601.2,513
2023-08-28 14:59:00,34608.2,34607.7,34613.2,34603.7,276
2023-08-28 15:00:00,34608.2,34605.2,34613.2,34604.2,629
2023-08-28 15:01:00,34606.2,34583.7,34608.2,34581.2,626
2023-08-28 15:02:00,34584.2,34596.2,34599.2,34582.2,415
2023-08-28 15:03:00,34595.7,34580.2,34597.2,34572.2,499
2023-08-28 15:04:00,34580.7,34591.7,34591.7,34580.2,404
2023-08-28 15:05:00,34592.2,34593.2,34596.2,34586.7,268
2023-08-28 15:06:00,34594.7,34591.2,34594.7,34581.7,260
2023-08-28 15:07:00,34591.7,34593.2,34597.7,34587.2,175
2023-08-28 15:08:00,34593.7,34603.2,34612.2,34593.2,526
2023-08-28 15:09:00,34602.7,34601.7,34606.2,34598.2,259
2023-08-28 15:10:00,34601.2,34603.2,34607.2,34596.2,288
2023-08-28 15:11:00,34603.7,34601.2,34608.2,34600.2,374
2023-08-28 15:12:00,34601.7,34592.2,34601.7,34578.2,536
2023-08-28 15:13:00,34591.7,34588.2,34595.2,34583.7,363
2023-08-28 15:14:00,34587.7,34594.2,34595.7,34576.2,406
2023-08-28 15:15:00,34593.7,34596.2,34602.2,34584.2,384
2023-08-28 15:16:00,34595.7,34576.2,34596.2,34575.2,401
2023-08-28 15:17:00,34575.7,34576.2,34581.2,34570.7,401
2023-08-28 15:18:00,34575.7,34586.2,34586.7,34574.2,287
2023-08-28 15:19:00,34585.7,34593.2,34596.2,34585.7,248
2023-08-28 15:20:00,34593.7,34589.2,34597.7,34586.7,267
2023-08-28 15:21:00,34589.7,34594.7,34596.7,34586.2,259
2023-08-28 15:22:00,34594.2,34593.2,34599.2,34590.2,168
2023-08-28 15:23:00,34593.7,34594.7,34597.7,34587.7,202
2023-08-28 15:24:00,34594.2,34610.7,34610.7,34591.7,472
2023-08-28 15:25:00,34610.2,34615.2,34618.7,34603.7,490
2023-08-28 15:26:00,34615.7,34599.7,34620.2,34599.7,259
