DateTime,Open,Close,High,Low,Volume
2023-07-05 14:30:00,34251.0,34249.0,34274.0,34243.5,1451
2023-07-05 14:31:00,34248.5,34259.0,34262.0,34240.0,844
2023-07-05 14:32:00,34263.0,34271.0,34281.0,34255.0,831
2023-07-05 14:33:00,34274.5,34291.0,34294.0,34264.5,725
2023-07-05 14:34:00,34291.5,34294.0,34301.5,34284.5,711
2023-07-05 14:35:00,34294.5,34314.0,34315.5,34289.5,941
2023-07-05 14:36:00,34314.5,34302.0,34322.5,34299.5,949
2023-07-05 14:37:00,34302.5,34285.5,34303.0,34281.0,1008
2023-07-05 14:38:00,34285.0,34293.0,34302.0,34285.0,713
2023-07-05 14:39:00,34292.0,34293.0,34301.0,34286.5,544
2023-07-05 14:40:00,34291.5,34300.0,34307.5,34287.5,723
2023-07-05 14:41:00,34300.5,34308.5,34319.0,34297.5,798
2023-07-05 14:42:00,34308.0,34321.5,34321.5,34295.5,561
2023-07-05 14:43:00,34321.0,34301.5,34322.5,34287.0,731
2023-07-05 14:44:00,34301.0,34309.0,34314.5,34298.5,353
2023-07-05 14:45:00,34309.5,34305.5,34310.5,34295.5,499
2023-07-05 14:46:00,34306.0,34296.5,34312.5,34290.5,549
2023-07-05 14:47:00,34297.0,34278.5,34302.0,34275.5,522
2023-07-05 14:48:00,34279.0,34279.5,34285.0,34274.5,590
2023-07-05 14:49:00,34279.0,34310.5,34311.0,34275.5,529
2023-07-05 14:50:00,34310.0,34321.5,34326.5,34307.5,712
2023-07-05 14:51:00,34322.0,34326.5,34335.5,34317.5,625
2023-07-05 14:52:00,34326.0,34311.5,34329.0,34311.5,337
2023-07-05 14:53:00,34310.5,34321.5,34325.5,34310.5,269
2023-07-05 14:54:00,34321.0,34309.5,34321.5,34306.5,309
2023-07-05 14:55:00,34310.0,34309.5,34314.5,34303.5,257
2023-07-05 14:56:00,34310.0,34317.5,34322.5,34308.0,344
2023-07-05 14:57:00,34318.0,34303.0,34319.0,34300.5,310
2023-07-05 14:58:00,34303.5,34302.0,34303.5,34294.5,255
2023-07-05 14:59:00,34302.5,34308.0,34309.0,34298.5,181
2023-07-05 15:00:00,34310.0,34300.5,34315.5,34294.5,373
2023-07-05 15:01:00,34300.0,34290.5,34303.0,34284.5,402
2023-07-05 15:02:00,34289.0,34292.5,34300.5,34285.0,479
2023-07-05 15:03:00,34292.0,34304.0,34304.5,34287.0,302
2023-07-05 15:04:00,34303.5,34295.5,34312.5,34293.5,342
2023-07-05 15:05:00,34294.5,34295.0,34301.0,34292.0,278
2023-07-05 15:06:00,34295.5,34303.5,34306.5,34289.5,365
2023-07-05 15:07:00,34304.0,34297.5,34306.0,34296.5,210
2023-07-05 15:08:00,34296.5,34294.5,34299.5,34291.5,176
2023-07-05 15:09:00,34295.0,34289.5,34296.5,34287.5,314
2023-07-05 15:10:00,34289.0,34271.5,34292.5,34267.5,589
2023-07-05 15:11:00,34272.0,34288.5,34289.0,34269.5,539
2023-07-05 15:12:00,34287.5,34294.5,34296.0,34286.5,309
2023-07-05 15:13:00,34295.5,34296.5,34301.0,34292.0,316
2023-07-05 15:14:00,34297.0,34292.0,34297.5,34289.5,157
2023-07-05 15:15:00,34292.5,34296.5,34298.0,34288.5,253
2023-07-05 15:16:00,34297.0,34283.5,34306.5,34282.5,557
2023-07-05 15:17:00,34284.0,34288.5,34294.0,34281.5,247
2023-07-05 15:18:00,34288.0,34294.5,34295.0,34282.5,201
2023-07-05 15:19:00,34295.0,34291.5,34296.5,34290.0,177
2023-07-05 15:20:00,34291.0,34295.0,34296.5,34288.0,271
2023-07-05 15:21:00,34295.5,34296.5,34304.0,34295.5,316
2023-07-05 15:22:00,34297.0,34301.5,34303.0,34294.0,188
2023-07-05 15:23:00,34302.0,34298.5,34305.5,34298.0,152
2023-07-05 15:24:00,34298.0,34300.0,34302.0,34294.5,200
2023-07-05 15:25:00,34299.5,34299.5,34303.0,34295.0,195
2023-07-05 15:26:00,34299.0,34294.5,34299.0,34290.5,157
2023-07-05 15:27:00,34294.0,34301.0,34302.5,34293.5,281
