DateTime,Open,Close,High,Low,Volume
2023-06-19 14:30:00,34247.3,34233.8,34249.3,34233.3,193.0
2023-06-19 14:31:00,34233.3,34234.8,34240.3,34231.8,116.0
2023-06-19 14:32:00,34235.3,34240.3,34243.3,34234.3,92.0
2023-06-19 14:33:00,34240.8,34243.3,34246.3,34240.3,106.0
2023-06-19 14:34:00,34242.3,34237.3,34242.3,34236.3,79.0
2023-06-19 14:35:00,34236.8,34224.8,34237.8,34224.8,238.0
2023-06-19 14:36:00,34224.3,34213.3,34226.8,34212.8,314.0
2023-06-19 14:37:00,34212.8,34215.3,34215.3,34205.3,221.0
2023-06-19 14:38:00,34214.8,34203.3,34215.3,34201.3,84.0
2023-06-19 14:39:00,34202.8,34206.3,34207.8,34200.3,143.0
2023-06-19 14:40:00,34206.8,34200.8,34207.3,34195.3,135.0
2023-06-19 14:41:00,34201.3,34197.3,34202.3,34196.3,103.0
2023-06-19 14:42:00,34197.8,34201.3,34204.3,34197.8,128.0
2023-06-19 14:43:00,34200.3,34205.3,34206.3,34199.3,109.0
2023-06-19 14:44:00,34204.8,34201.3,34205.8,34199.3,101.0
2023-06-19 14:45:00,34202.8,34207.8,34207.8,34198.3,144.0
2023-06-19 14:46:00,34207.3,34198.8,34208.3,34195.8,234.0
2023-06-19 14:47:00,34198.3,34198.8,34202.3,34196.8,97.0
2023-06-19 14:48:00,34198.3,34211.8,34212.3,34198.3,240.0
2023-06-19 14:49:00,34212.3,34216.3,34216.3,34211.8,130.0
2023-06-19 14:50:00,34217.3,34215.3,34217.3,34212.3,223.0
2023-06-19 14:51:00,34215.8,34213.8,34216.3,34210.3,58.0
2023-06-19 14:52:00,34213.3,34214.8,34218.3,34207.8,178.0
2023-06-19 14:53:00,34215.3,34208.8,34216.3,34205.8,73.0
2023-06-19 14:54:00,34209.3,34206.8,34212.3,34206.8,70.0
2023-06-19 14:55:00,34207.3,34205.3,34208.3,34202.8,71.0
2023-06-19 14:56:00,34205.8,34205.8,34209.3,34205.8,64.0
2023-06-19 14:57:00,34206.3,34205.3,34207.3,34204.3,81.0
2023-06-19 14:58:00,34203.8,34199.3,34204.8,34197.8,153.0
2023-06-19 14:59:00,34199.8,34185.3,34199.8,34184.3,330.0
2023-06-19 15:00:00,34185.8,34194.3,34194.3,34185.3,199.0
2023-06-19 15:01:00,34193.8,34191.3,34193.8,34185.8,88.0
2023-06-19 15:02:00,34190.8,34191.3,34191.8,34184.3,268.0
2023-06-19 15:03:00,34190.8,34197.3,34197.3,34187.3,194.0
2023-06-19 15:04:00,34196.3,34193.3,34198.3,34193.3,100.0
2023-06-19 15:05:00,34193.8,34192.3,34195.3,34189.8,60.0
2023-06-19 15:06:00,34191.8,34193.8,34194.3,34190.3,67.0
2023-06-19 15:07:00,34193.3,34199.3,34200.3,34193.3,154.0
2023-06-19 15:08:00,34198.3,34195.3,34203.3,34190.3,161.0
2023-06-19 15:09:00,34194.8,34197.8,34198.3,34193.8,88.0
2023-06-19 15:10:00,34197.3,34199.3,34199.8,34191.8,131.0
2023-06-19 15:11:00,34198.8,34199.8,34200.8,34191.3,197.0
2023-06-19 15:12:00,34200.3,34187.8,34200.8,34187.3,138.0
2023-06-19 15:13:00,34187.3,34185.8,34189.3,34179.3,193.0
2023-06-19 15:14:00,34185.3,34182.8,34190.3,34182.3,143.0
2023-06-19 15:15:00,34182.3,34185.3,34185.3,34179.3,140.0
2023-06-19 15:16:00,34186.3,34186.8,34191.3,34185.3,124.0
2023-06-19 15:17:00,34186.3,34193.3,34193.8,34184.3,155.0
2023-06-19 15:18:00,34192.3,34188.3,34192.3,34187.3,73.0
2023-06-19 15:19:00,34188.8,34186.3,34188.8,34182.3,89.0
2023-06-19 15:20:00,34185.8,34184.8,34189.3,34184.3,64.0
2023-06-19 15:21:00,34185.3,34183.3,34185.3,34181.3,91.0
2023-06-19 15:22:00,34182.8,34187.8,34190.8,34181.8,114.0
2023-06-19 15:23:00,34188.3,34193.3,34195.8,34187.3,145.0
