DateTime,Open,High,Low,Close,Volume
2023-10-24 14:30:00,33102.2,33137.2,33092.7,33128.7,2539
2023-10-24 14:31:00,33127.7,33163.7,33122.7,33162.7,1897
2023-10-24 14:32:00,33164.7,33210.7,33163.2,33207.7,2070
2023-10-24 14:33:00,33207.2,33215.7,33201.7,33211.2,2173
2023-10-24 14:34:00,33211.7,33221.7,33190.2,33202.7,1292
2023-10-24 14:35:00,33201.7,33214.2,33192.2,33213.2,1469
2023-10-24 14:36:00,33212.7,33224.2,33208.2,33216.7,1022
2023-10-24 14:37:00,33216.2,33223.7,33208.7,33215.7,864
2023-10-24 14:38:00,33215.2,33216.2,33194.7,33199.7,910
2023-10-24 14:39:00,33199.2,33203.7,33177.7,33194.7,795
2023-10-24 14:40:00,33194.2,33198.7,33161.7,33162.2,1155
2023-10-24 14:41:00,33163.2,33163.2,33141.7,33145.7,1067
2023-10-24 14:42:00,33146.7,33162.2,33137.7,33137.7,709
2023-10-24 14:43:00,33138.7,33147.100000000006,33123.2,33137.600000000006,752
2023-10-24 14:44:00,33138.100000000006,33147.600000000006,33134.600000000006,33143.600000000006,365
2023-10-24 14:45:00,33129.100000000006,33129.100000000006,33081.100000000006,33085.100000000006,1542
2023-10-24 14:46:00,33084.600000000006,33109.100000000006,33073.100000000006,33104.600000000006,1622
2023-10-24 14:47:00,33105.100000000006,33124.100000000006,33095.100000000006,33097.600000000006,1439
2023-10-24 14:48:00,33098.600000000006,33137.100000000006,33087.100000000006,33121.100000000006,1132
2023-10-24 14:49:00,33120.100000000006,33125.100000000006,33100.100000000006,33117.600000000006,749
2023-10-24 14:50:00,33119.600000000006,33142.100000000006,33101.100000000006,33116.100000000006,1076
2023-10-24 14:51:00,33117.100000000006,33122.100000000006,33101.100000000006,33105.100000000006,1014
2023-10-24 14:52:00,33103.100000000006,33130.600000000006,33098.100000000006,33105.600000000006,1048
2023-10-24 14:53:00,33105.100000000006,33141.600000000006,33101.600000000006,33132.100000000006,632
2023-10-24 14:54:00,33132.600000000006,33151.600000000006,33128.600000000006,33150.100000000006,863
2023-10-24 14:55:00,33150.600000000006,33160.100000000006,33126.600000000006,33158.100000000006,871
2023-10-24 14:56:00,33157.600000000006,33172.600000000006,33152.100000000006,33165.100000000006,872
2023-10-24 14:57:00,33166.100000000006,33194.100000000006,33165.600000000006,33193.100000000006,672
2023-10-24 14:58:00,33194.600000000006,33204.100000000006,33186.600000000006,33193.600000000006,934
2023-10-24 14:59:00,33193.100000000006,33206.600000000006,33192.600000000006,33206.100000000006,644
2023-10-24 15:00:00,33204.600000000006,33207.100000000006,33184.100000000006,33196.600000000006,1034
2023-10-24 15:01:00,33196.100000000006,33203.100000000006,33176.100000000006,33189.100000000006,755
2023-10-24 15:02:00,33188.100000000006,33195.100000000006,33171.100000000006,33174.100000000006,553
2023-10-24 15:03:00,33175.100000000006,33175.600000000006,33120.100000000006,33122.100000000006,1060
2023-10-24 15:04:00,33121.600000000006,33131.100000000006,33099.100000000006,33129.100000000006,1138
2023-10-24 15:05:00,33129.600000000006,33156.100000000006,33120.100000000006,33152.100000000006,913
2023-10-24 15:06:00,33151.600000000006,33156.600000000006,33132.100000000006,33150.600000000006,739
2023-10-24 15:07:00,33151.100000000006,33166.100000000006,33145.100000000006,33160.100000000006,455
2023-10-24 15:08:00,33159.600000000006,33201.100000000006,33159.600000000006,33198.100000000006,770
2023-10-24 15:09:00,33198.600000000006,33209.600000000006,33191.100000000006,33205.600000000006,635
2023-10-24 15:10:00,33206.100000000006,33213.100000000006,33190.100000000006,33194.600000000006,782
2023-10-24 15:11:00,33194.100000000006,33201.100000000006,33181.600000000006,33191.100000000006,594
2023-10-24 15:12:00,33190.600000000006,33196.100000000006,33180.100000000006,33187.100000000006,367
2023-10-24 15:13:00,33186.600000000006,33201.100000000006,33182.100000000006,33195.100000000006,486
2023-10-24 15:14:00,33194.600000000006,33199.600000000006,33184.100000000006,33197.600000000006,389
2023-10-24 15:15:00,33197.100000000006,33208.100000000006,33184.100000000006,33190.100000000006,636
2023-10-24 15:16:00,33189.100000000006,33205.100000000006,33181.100000000006,33204.100000000006,506
2023-10-24 15:17:00,33203.600000000006,33214.600000000006,33198.600000000006,33202.100000000006,532
2023-10-24 15:18:00,33201.100000000006,33204.100000000006,33187.600000000006,33189.100000000006,517
2023-10-24 15:19:00,33188.600000000006,33198.600000000006,33184.100000000006,33192.600000000006,398
2023-10-24 15:20:00,33193.100000000006,33197.100000000006,33165.600000000006,33175.600000000006,617
2023-10-24 15:21:00,33176.100000000006,33186.3,33164.100000000006,33175.3,419
2023-10-24 15:22:00,33175.8,33208.3,33171.3,33207.8,695
2023-10-24 15:23:00,33208.3,33234.3,33206.3,33221.3,1096
2023-10-24 15:24:00,33222.3,33242.3,33220.3,33228.3,1020
2023-10-24 15:25:00,33228.8,33232.3,33220.3,33227.3,718
2023-10-24 15:26:00,33226.8,33235.3,33223.8,33235.3,398
2023-10-24 15:27:00,33235.8,33239.3,33225.3,33229.3,400
2023-10-24 15:28:00,33228.8,33242.3,33228.8,33241.3,341
2023-10-24 15:29:00,33241.8,33262.3,33228.3,33260.3,696
2023-10-24 15:30:00,33259.3,33260.8,33217.8,33219.3,833
2023-10-24 15:31:00,33218.8,33233.8,33210.8,33232.3,511
2023-10-24 15:32:00,33231.8,33235.3,33224.3,33228.8,452
2023-10-24 15:33:00,33228.3,33239.3,33223.3,33235.8,471
2023-10-24 15:34:00,33236.3,33241.8,33229.3,33232.3,291
2023-10-24 15:35:00,33231.8,33235.3,33212.3,33213.3,362
2023-10-24 15:36:00,33212.8,33225.8,33207.3,33224.3,361
2023-10-24 15:37:00,33225.3,33238.3,33218.3,33235.3,372
2023-10-24 15:38:00,33235.8,33247.8,33235.3,33246.8,468
2023-10-24 15:39:00,33247.3,33255.3,33239.3,33244.8,446
2023-10-24 15:40:00,33244.3,33246.3,33229.3,33237.3,466
2023-10-24 15:41:00,33237.8,33239.8,33227.8,33237.3,292
2023-10-24 15:42:00,33236.3,33241.8,33222.3,33223.3,274
2023-10-24 15:43:00,33224.3,33232.3,33221.3,33224.3,257
2023-10-24 15:44:00,33223.3,33232.3,33221.3,33229.3,268
2023-10-24 15:45:00,33229.8,33234.8,33219.8,33229.8,418
2023-10-24 15:46:00,33230.3,33243.3,33225.3,33241.3,292
2023-10-24 15:47:00,33240.8,33251.3,33235.3,33241.8,291
2023-10-24 15:48:00,33241.3,33259.8,33240.8,33258.3,527
2023-10-24 15:49:00,33257.8,33267.3,33250.3,33265.8,497
2023-10-24 15:50:00,33266.3,33274.3,33261.3,33261.8,653
2023-10-24 15:51:00,33262.3,33263.3,33243.3,33246.3,418
2023-10-24 15:52:00,33247.8,33255.3,33247.3,33247.8,311
2023-10-24 15:53:00,33247.3,33249.8,33234.3,33239.8,261
2023-10-24 15:54:00,33239.3,33252.8,33237.3,33243.3,346
2023-10-24 15:55:00,33243.8,33258.3,33237.3,33244.3,240
2023-10-24 15:56:00,33244.8,33248.3,33238.3,33240.8,215
2023-10-24 15:57:00,33240.3,33251.3,33239.3,33243.8,232
2023-10-24 15:58:00,33243.3,33245.8,33230.8,33233.8,228
2023-10-24 15:59:00,33233.3,33242.3,33229.8,33237.3,218
2023-10-24 16:00:00,33237.8,33239.3,33198.3,33204.3,778
2023-10-24 16:01:00,33203.8,33220.3,33197.3,33204.3,451
2023-10-24 16:02:00,33203.8,33211.3,33196.3,33200.3,583
2023-10-24 16:03:00,33201.3,33203.3,33187.3,33193.3,516
2023-10-24 16:04:00,33193.8,33223.8,33192.8,33222.3,502
2023-10-24 16:05:00,33221.3,33228.3,33212.3,33220.8,363
2023-10-24 16:06:00,33221.3,33227.3,33210.8,33222.8,252
2023-10-24 16:07:00,33222.3,33223.3,33208.3,33221.8,208
2023-10-24 16:08:00,33222.3,33226.3,33216.3,33220.8,211
2023-10-24 16:09:00,33220.3,33227.3,33206.8,33207.8,225
2023-10-24 16:10:00,33207.3,33208.8,33189.3,33202.8,437
2023-10-24 16:11:00,33203.3,33208.8,33199.3,33203.8,202
2023-10-24 16:12:00,33204.3,33214.8,33200.8,33210.8,198
2023-10-24 16:13:00,33210.3,33210.8,33187.3,33188.3,283
2023-10-24 16:14:00,33188.8,33203.8,33183.3,33202.3,432
2023-10-24 16:15:00,33201.8,33201.8,33190.8,33196.3,305
2023-10-24 16:16:00,33195.3,33203.3,33193.3,33198.3,446
2023-10-24 16:17:00,33198.8,33202.8,33194.3,33197.3,232
2023-10-24 16:18:00,33197.8,33213.8,33190.3,33212.8,430
2023-10-24 16:19:00,33213.3,33216.8,33199.8,33201.3,198
2023-10-24 16:20:00,33201.8,33209.8,33187.8,33190.3,231
2023-10-24 16:21:00,33189.8,33191.8,33153.3,33161.3,1255
2023-10-24 16:22:00,33160.8,33164.8,33146.8,33161.3,774
2023-10-24 16:23:00,33161.8,33172.3,33154.3,33167.3,319
2023-10-24 16:24:00,33166.8,33167.3,33154.8,33158.3,239
2023-10-24 16:25:00,33155.3,33173.3,33149.3,33167.3,540
2023-10-24 16:26:00,33166.8,33170.3,33155.3,33162.8,275
2023-10-24 16:27:00,33163.3,33164.3,33147.3,33162.8,331
2023-10-24 16:28:00,33163.3,33165.3,33155.3,33157.3,275
2023-10-24 16:29:00,33156.8,33156.8,33143.3,33147.3,334
2023-10-24 16:30:00,33146.8,33154.8,33141.8,33150.8,582
2023-10-24 16:31:00,33150.3,33165.3,33146.3,33160.3,325
2023-10-24 16:32:00,33159.8,33160.8,33139.3,33147.3,402
2023-10-24 16:33:00,33147.8,33161.3,33140.3,33161.3,348
2023-10-24 16:34:00,33161.8,33161.8,33144.3,33145.3,405
2023-10-24 16:35:00,33145.8,33151.3,33131.8,33133.3,424
2023-10-24 16:36:00,33134.3,33146.8,33131.3,33136.8,566
2023-10-24 16:37:00,33136.3,33147.8,33132.3,33142.3,335
2023-10-24 16:38:00,33142.8,33145.3,33130.8,33133.8,329
2023-10-24 16:39:00,33133.3,33144.3,33129.3,33144.3,296
2023-10-24 16:40:00,33144.8,33157.3,33138.8,33157.3,388
