DateTime,Open,Close,High,Low,lastTradedVolume
2023-08-04 14:30:00,35313.7,35300.7,35316.2,35283.2,2207
2023-08-04 14:31:00,35303.2,35363.2,35371.7,35297.7,2407
2023-08-04 14:32:00,35362.2,35335.2,35368.2,35330.7,1143
2023-08-04 14:33:00,35335.7,35333.7,35351.7,35316.2,1012
2023-08-04 14:34:00,35333.2,35365.2,35369.2,35325.7,1081
2023-08-04 14:35:00,35365.7,35332.7,35366.7,35329.2,1134
2023-08-04 14:36:00,35332.2,35329.7,35341.2,35326.2,1188
2023-08-04 14:37:00,35329.2,35328.2,35350.7,35326.2,971
2023-08-04 14:38:00,35328.7,35341.899999999994,35348.899999999994,35327.2,597
2023-08-04 14:39:00,35342.899999999994,35353.899999999994,35357.399999999994,35342.399999999994,624
2023-08-04 14:40:00,35354.399999999994,35380.399999999994,35387.399999999994,35354.399999999994,916
2023-08-04 14:41:00,35379.899999999994,35366.899999999994,35393.899999999994,35364.399999999994,1011
2023-08-04 14:42:00,35367.399999999994,35378.399999999994,35384.399999999994,35361.399999999994,732
2023-08-04 14:43:00,35377.899999999994,35372.899999999994,35388.899999999994,35369.399999999994,673
2023-08-04 14:44:00,35373.399999999994,35377.899999999994,35382.399999999994,35371.399999999994,787
2023-08-04 14:45:00,35378.399999999994,35391.399999999994,35393.899999999994,35377.399999999994,711
2023-08-04 14:46:00,35391.899999999994,35406.899999999994,35407.399999999994,35389.399999999994,740
2023-08-04 14:47:00,35407.399999999994,35404.399999999994,35419.399999999994,35399.399999999994,806
2023-08-04 14:48:00,35404.899999999994,35395.399999999994,35409.399999999994,35393.399999999994,581
2023-08-04 14:49:00,35395.899999999994,35395.399999999994,35403.899999999994,35391.399999999994,410
2023-08-04 14:50:00,35395.899999999994,35388.899999999994,35398.399999999994,35374.899999999994,749
2023-08-04 14:51:00,35389.399999999994,35364.399999999994,35394.899999999994,35353.399999999994,1078
2023-08-04 14:52:00,35363.899999999994,35379.899999999994,35382.399999999994,35362.399999999994,496
2023-08-04 14:53:00,35380.399999999994,35373.399999999994,35382.399999999994,35367.399999999994,349
2023-08-04 14:54:00,35374.399999999994,35352.399999999994,35377.399999999994,35347.899999999994,456
2023-08-04 14:55:00,35351.399999999994,35340.399999999994,35351.899999999994,35335.399999999994,670
2023-08-04 14:56:00,35339.399999999994,35330.5,35346.5,35318.0,905
2023-08-04 14:57:00,35330.0,35335.5,35338.0,35324.5,468
2023-08-04 14:58:00,35336.0,35335.0,35338.0,35327.5,340
2023-08-04 14:59:00,35335.5,35341.5,35349.0,35331.0,571
2023-08-04 15:00:00,35342.0,35347.0,35355.0,35335.0,701
2023-08-04 15:01:00,35346.5,35352.5,35360.0,35330.0,728
2023-08-04 15:02:00,35353.0,35355.0,35361.0,35348.0,552
2023-08-04 15:03:00,35355.5,35340.0,35359.5,35329.0,692
2023-08-04 15:04:00,35339.5,35322.5,35340.0,35316.0,818
2023-08-04 15:05:00,35321.5,35300.5,35321.5,35299.0,825
2023-08-04 15:06:00,35301.0,35257.0,35303.0,35257.0,956
2023-08-04 15:07:00,35258.0,35266.0,35268.0,35241.5,918
2023-08-04 15:08:00,35267.5,35258.5,35268.0,35254.0,556
