DateTime,Open,Close,High,Low,Volume
2023-05-10 14:30:00,33721.5,33742.5,33744.0,33707.0,1219
2023-05-10 14:31:00,33742.0,33746.5,33760.5,33736.5,1445
2023-05-10 14:32:00,33746.0,33756.0,33773.5,33745.0,1490
2023-05-10 14:33:00,33755.5,33748.5,33764.5,33745.5,519
2023-05-10 14:34:00,33745.5,33747.5,33757.0,33741.0,496
2023-05-10 14:35:00,33748.0,33726.0,33756.5,33721.0,817
2023-05-10 14:36:00,33725.5,33741.5,33742.5,33708.5,743
2023-05-10 14:37:00,33742.0,33671.0,33746.0,33669.5,1471
2023-05-10 14:38:00,33672.5,33660.5,33678.5,33645.5,1367
2023-05-10 14:39:00,33660.0,33615.0,33665.0,33613.5,1086
2023-05-10 14:40:00,33615.5,33588.0,33622.5,33575.5,1391
2023-05-10 14:41:00,33588.5,33540.5,33592.0,33531.0,1757
2023-05-10 14:42:00,33541.0,33525.0,33555.0,33512.0,1680
2023-05-10 14:43:00,33525.5,33516.5,33528.0,33505.5,965
2023-05-10 14:44:00,33516.0,33531.0,33542.0,33512.0,1199
2023-05-10 14:45:00,33531.5,33529.5,33539.5,33521.0,979
2023-05-10 14:46:00,33529.0,33506.0,33543.0,33506.0,815
2023-05-10 14:47:00,33502.0,33492.0,33506.5,33479.0,1520
2023-05-10 14:48:00,33491.0,33450.5,33492.0,33443.0,1774
2023-05-10 14:49:00,33451.0,33468.0,33470.0,33443.0,980
2023-05-10 14:50:00,33469.5,33479.5,33481.5,33466.0,999
2023-05-10 14:51:00,33479.0,33471.0,33481.0,33462.5,733
2023-05-10 14:52:00,33472.0,33481.5,33488.0,33463.0,709
2023-05-10 14:53:00,33481.0,33459.0,33481.0,33457.0,637
2023-05-10 14:54:00,33458.0,33457.5,33469.0,33455.5,601
2023-05-10 14:55:00,33458.0,33479.0,33482.5,33457.5,500
2023-05-10 14:56:00,33480.5,33487.0,33496.5,33479.0,900
2023-05-10 14:57:00,33486.5,33511.5,33515.0,33484.0,596
2023-05-10 14:58:00,33511.0,33537.0,33539.0,33511.0,697
2023-05-10 14:59:00,33536.5,33545.0,33555.0,33532.0,1013
2023-05-10 15:00:00,33544.0,33583.5,33588.5,33544.0,1511
2023-05-10 15:01:00,33583.0,33581.0,33590.0,33572.5,773
2023-05-10 15:02:00,33580.5,33609.0,33612.5,33580.5,1212
2023-05-10 15:03:00,33609.5,33603.5,33613.0,33597.0,734
2023-05-10 15:04:00,33603.0,33608.0,33624.5,33598.0,697
2023-05-10 15:05:00,33607.5,33610.0,33617.0,33601.5,364
2023-05-10 15:06:00,33611.0,33610.0,33635.0,33608.5,862
2023-05-10 15:07:00,33609.5,33616.0,33617.5,33603.0,377
2023-05-10 15:08:00,33617.0,33608.5,33626.0,33603.0,460
2023-05-10 15:09:00,33609.0,33590.0,33614.5,33587.0,1071
2023-05-10 15:10:00,33590.5,33592.0,33594.0,33572.0,729
2023-05-10 15:11:00,33592.5,33606.0,33613.5,33592.5,406
2023-05-10 15:12:00,33607.0,33622.2,33626.0,33599.0,380
2023-05-10 15:13:00,33622.7,33615.600000000006,33628.100000000006,33613.100000000006,254
2023-05-10 15:14:00,33615.100000000006,33604.7,33616.600000000006,33584.100000000006,1015
2023-05-10 15:15:00,33604.2,33603.2,33615.2,33597.2,221
2023-05-10 15:16:00,33605.2,33591.7,33609.7,33583.2,1076
2023-05-10 15:17:00,33592.2,33572.7,33594.7,33569.2,916
2023-05-10 15:18:00,33573.2,33515.3,33575.2,33508.2,2408
2023-05-10 15:19:00,33514.8,33502.600000000006,33516.8,33488.3,1567
2023-05-10 15:20:00,33502.100000000006,33532.100000000006,33534.100000000006,33501.600000000006,788
2023-05-10 15:21:00,33531.600000000006,33527.100000000006,33544.100000000006,33519.100000000006,585
2023-05-10 15:22:00,33526.600000000006,33525.100000000006,33533.100000000006,33519.100000000006,313
2023-05-10 15:23:00,33525.600000000006,33527.600000000006,33537.100000000006,33521.100000000006,241
2023-05-10 15:24:00,33528.100000000006,33535.600000000006,33547.600000000006,33525.100000000006,701
2023-05-10 15:25:00,33536.100000000006,33529.100000000006,33543.100000000006,33526.100000000006,254
2023-05-10 15:26:00,33528.600000000006,33547.100000000006,33550.600000000006,33528.600000000006,295
2023-05-10 15:27:00,33546.100000000006,33537.600000000006,33546.100000000006,33530.100000000006,209
2023-05-10 15:28:00,33538.100000000006,33525.600000000006,33540.600000000006,33517.600000000006,150
2023-05-10 15:29:00,33526.100000000006,33503.100000000006,33529.600000000006,33501.600000000006,743
2023-05-10 15:30:00,33504.100000000006,33518.100000000006,33522.100000000006,33502.600000000006,378
2023-05-10 15:31:00,33517.600000000006,33507.600000000006,33528.600000000006,33507.600000000006,316
2023-05-10 15:32:00,33508.100000000006,33506.100000000006,33520.100000000006,33501.600000000006,452
2023-05-10 15:33:00,33505.600000000006,33513.100000000006,33519.600000000006,33501.600000000006,216
