DateTime,Open,Close,High,Low,lastTradedVolume
2023-08-23 14:30:00,34348.3,34370.3,34376.3,34329.8,1609
2023-08-23 14:31:00,34369.8,34345.8,34385.3,34337.8,1054
2023-08-23 14:32:00,34344.3,34365.3,34368.3,34339.8,954
2023-08-23 14:33:00,34364.8,34324.3,34364.8,34321.8,685
2023-08-23 14:34:00,34323.3,34336.3,34337.8,34319.3,692
2023-08-23 14:35:00,34334.8,34334.3,34354.3,34330.3,799
2023-08-23 14:36:00,34334.8,34342.3,34348.3,34332.8,553
2023-08-23 14:37:00,34340.3,34356.5,34361.3,34340.3,430
2023-08-23 14:38:00,34357.0,34357.5,34367.5,34353.5,491
2023-08-23 14:39:00,34357.0,34349.5,34358.5,34339.5,297
2023-08-23 14:40:00,34350.5,34334.5,34356.5,34334.5,360
2023-08-23 14:41:00,34335.0,34347.0,34354.5,34333.0,330
2023-08-23 14:42:00,34346.5,34353.5,34360.0,34343.0,250
2023-08-23 14:43:00,34353.0,34371.5,34375.0,34353.0,245
2023-08-23 14:44:00,34372.5,34362.7,34379.0,34354.7,285
2023-08-23 14:45:00,34370.2,34383.2,34397.2,34360.2,913
2023-08-23 14:46:00,34383.7,34365.2,34386.2,34358.2,1157
2023-08-23 14:47:00,34366.2,34372.2,34382.2,34361.2,501
2023-08-23 14:48:00,34371.2,34370.7,34383.2,34367.7,468
2023-08-23 14:49:00,34370.2,34363.2,34380.2,34360.2,556
2023-08-23 14:50:00,34362.0,34371.0,34375.5,34358.0,518
2023-08-23 14:51:00,34371.5,34372.0,34376.0,34366.0,228
2023-08-23 14:52:00,34371.5,34359.5,34374.5,34357.5,269
2023-08-23 14:53:00,34360.0,34352.5,34364.0,34346.0,492
2023-08-23 14:54:00,34353.0,34337.5,34353.0,34328.5,455
2023-08-23 14:55:00,34338.5,34364.5,34365.5,34337.0,406
2023-08-23 14:56:00,34365.5,34368.5,34380.5,34365.5,621
2023-08-23 14:57:00,34368.0,34371.5,34382.0,34368.0,351
2023-08-23 14:58:00,34372.0,34366.0,34376.5,34362.0,269
2023-08-23 14:59:00,34365.5,34361.5,34374.0,34360.0,193
2023-08-23 15:00:00,34362.0,34371.0,34375.0,34362.0,291
