DateTime,Open,Close,High,Low,Volume
2023-06-02 14:30:00,33279.5,33297.0,33306.0,33268.5,2479
2023-06-02 14:31:00,33297.5,33297.0,33316.0,33282.0,2382
2023-06-02 14:32:00,33298.0,33317.0,33319.0,33296.5,1753
2023-06-02 14:33:00,33318.0,33327.5,33337.0,33315.5,1692
2023-06-02 14:34:00,33327.0,33342.0,33342.0,33316.5,1256
2023-06-02 14:35:00,33341.5,33392.0,33395.0,33341.5,2591
2023-06-02 14:36:00,33392.5,33391.0,33399.0,33381.0,1624
2023-06-02 14:37:00,33392.0,33389.0,33399.5,33374.0,1532
2023-06-02 14:38:00,33390.0,33380.5,33398.5,33380.0,1255
2023-06-02 14:39:00,33380.0,33387.0,33393.5,33373.0,816
2023-06-02 14:40:00,33386.0,33419.0,33421.0,33386.0,1273
2023-06-02 14:41:00,33419.5,33418.5,33426.0,33396.0,1174
2023-06-02 14:42:00,33419.0,33435.5,33442.0,33419.0,959
2023-06-02 14:43:00,33436.0,33439.5,33444.0,33431.0,729
2023-06-02 14:44:00,33440.0,33425.0,33446.0,33422.5,874
2023-06-02 14:45:00,33423.0,33425.0,33440.0,33416.0,1315
2023-06-02 14:46:00,33426.0,33425.0,33447.5,33424.0,1621
2023-06-02 14:47:00,33423.0,33461.0,33461.0,33406.5,2071
2023-06-02 14:48:00,33460.0,33462.0,33472.5,33457.0,1537
2023-06-02 14:49:00,33463.0,33445.0,33466.5,33439.0,1538
2023-06-02 14:50:00,33444.5,33488.5,33491.0,33444.5,1589
2023-06-02 14:51:00,33488.0,33462.5,33488.5,33457.0,1387
2023-06-02 14:52:00,33462.0,33472.5,33473.0,33452.5,1273
2023-06-02 14:53:00,33472.0,33482.5,33482.5,33451.0,1128
2023-06-02 14:54:00,33482.0,33463.5,33484.0,33456.5,991
2023-06-02 14:55:00,33464.0,33471.0,33475.5,33451.0,1064
2023-06-02 14:56:00,33471.5,33484.5,33486.0,33457.5,703
2023-06-02 14:57:00,33484.0,33452.0,33486.0,33447.5,1090
2023-06-02 14:58:00,33450.0,33442.0,33456.0,33436.0,1509
2023-06-02 14:59:00,33441.0,33424.5,33443.0,33423.0,1618
2023-06-02 15:00:00,33425.0,33420.0,33431.0,33415.0,1079
2023-06-02 15:01:00,33419.0,33414.5,33430.0,33392.0,1552
2023-06-02 15:02:00,33415.0,33422.5,33424.0,33406.5,927
2023-06-02 15:03:00,33421.5,33436.5,33455.0,33417.5,1307
2023-06-02 15:04:00,33437.0,33425.7,33438.0,33412.7,647
2023-06-02 15:05:00,33425.2,33425.7,33429.2,33417.7,528
2023-06-02 15:06:00,33428.7,33443.2,33446.2,33427.7,637
2023-06-02 15:07:00,33443.7,33450.7,33457.7,33435.2,636
2023-06-02 15:08:00,33451.2,33462.7,33469.7,33448.2,612
2023-06-02 15:09:00,33462.2,33450.7,33462.2,33438.7,1144
2023-06-02 15:10:00,33449.2,33483.7,33486.7,33448.7,715
2023-06-02 15:11:00,33484.7,33473.2,33484.7,33470.2,828
2023-06-02 15:12:00,33471.7,33518.7,33524.2,33467.7,1219
2023-06-02 15:13:00,33519.7,33512.7,33527.2,33512.2,881
2023-06-02 15:14:00,33512.2,33503.7,33512.7,33501.7,533
2023-06-02 15:15:00,33504.7,33519.7,33520.7,33499.7,832
2023-06-02 15:16:00,33518.7,33485.2,33519.7,33485.2,679
2023-06-02 15:17:00,33484.7,33461.2,33484.7,33454.7,939
2023-06-02 15:18:00,33460.7,33459.7,33462.7,33442.7,567
2023-06-02 15:19:00,33459.2,33456.2,33467.2,33448.7,415
2023-06-02 15:20:00,33455.100000000006,33484.600000000006,33487.100000000006,33454.600000000006,469
2023-06-02 15:21:00,33484.100000000006,33461.100000000006,33484.600000000006,33456.100000000006,662
2023-06-02 15:22:00,33460.600000000006,33450.100000000006,33463.600000000006,33446.600000000006,699
2023-06-02 15:23:00,33450.600000000006,33454.600000000006,33460.600000000006,33444.600000000006,595
2023-06-02 15:24:00,33455.100000000006,33470.100000000006,33471.600000000006,33448.600000000006,1054
2023-06-02 15:25:00,33469.600000000006,33480.600000000006,33481.100000000006,33457.600000000006,931
2023-06-02 15:26:00,33481.100000000006,33479.100000000006,33482.600000000006,33472.600000000006,587
2023-06-02 15:27:00,33478.600000000006,33488.600000000006,33493.100000000006,33478.600000000006,683
2023-06-02 15:28:00,33488.100000000006,33492.100000000006,33495.600000000006,33483.600000000006,633
2023-06-02 15:29:00,33492.600000000006,33491.600000000006,33493.600000000006,33487.600000000006,382
2023-06-02 15:30:00,33490.100000000006,33487.600000000006,33501.600000000006,33483.600000000006,690
2023-06-02 15:31:00,33489.600000000006,33487.600000000006,33491.100000000006,33483.100000000006,370
2023-06-02 15:32:00,33488.100000000006,33478.600000000006,33490.100000000006,33467.600000000006,556
2023-06-02 15:33:00,33477.100000000006,33479.600000000006,33479.600000000006,33465.600000000006,473
2023-06-02 15:34:00,33478.600000000006,33482.100000000006,33482.600000000006,33469.600000000006,279
2023-06-02 15:35:00,33482.600000000006,33489.600000000006,33492.600000000006,33480.600000000006,360
2023-06-02 15:36:00,33490.600000000006,33497.600000000006,33499.600000000006,33480.100000000006,522
2023-06-02 15:37:00,33498.100000000006,33500.600000000006,33500.600000000006,33489.600000000006,384
2023-06-02 15:38:00,33500.100000000006,33498.100000000006,33501.600000000006,33489.600000000006,298
2023-06-02 15:39:00,33498.600000000006,33516.600000000006,33523.100000000006,33497.100000000006,640
2023-06-02 15:40:00,33517.100000000006,33514.600000000006,33522.100000000006,33496.100000000006,439
2023-06-02 15:41:00,33515.100000000006,33510.600000000006,33517.600000000006,33504.100000000006,360
2023-06-02 15:42:00,33511.100000000006,33513.100000000006,33519.100000000006,33509.600000000006,433
2023-06-02 15:43:00,33513.600000000006,33523.100000000006,33527.600000000006,33506.100000000006,649
2023-06-02 15:44:00,33523.600000000006,33515.600000000006,33524.600000000006,33511.100000000006,279
2023-06-02 15:45:00,33515.100000000006,33521.100000000006,33524.600000000006,33509.600000000006,394
2023-06-02 15:46:00,33521.600000000006,33540.100000000006,33540.100000000006,33515.600000000006,487
2023-06-02 15:47:00,33539.600000000006,33540.600000000006,33547.600000000006,33536.600000000006,959
2023-06-02 15:48:00,33540.100000000006,33541.600000000006,33552.600000000006,33530.100000000006,567
2023-06-02 15:49:00,33541.100000000006,33545.100000000006,33545.600000000006,33536.600000000006,342
2023-06-02 15:50:00,33544.600000000006,33528.100000000006,33544.600000000006,33522.600000000006,513
2023-06-02 15:51:00,33528.600000000006,33534.100000000006,33539.100000000006,33523.600000000006,379
2023-06-02 15:52:00,33533.600000000006,33541.600000000006,33542.600000000006,33530.600000000006,322
2023-06-02 15:53:00,33539.600000000006,33532.600000000006,33543.100000000006,33529.600000000006,478
2023-06-02 15:54:00,33532.100000000006,33529.600000000006,33535.600000000006,33529.100000000006,240
2023-06-02 15:55:00,33530.100000000006,33546.100000000006,33547.600000000006,33528.600000000006,263
2023-06-02 15:56:00,33546.600000000006,33550.600000000006,33553.100000000006,33537.600000000006,291
2023-06-02 15:57:00,33552.600000000006,33542.600000000006,33555.600000000006,33539.100000000006,321
2023-06-02 15:58:00,33542.100000000006,33550.600000000006,33554.100000000006,33541.600000000006,333
2023-06-02 15:59:00,33551.100000000006,33552.600000000006,33555.100000000006,33542.600000000006,350
2023-06-02 16:00:00,33553.100000000006,33575.600000000006,33580.600000000006,33552.600000000006,943
2023-06-02 16:01:00,33575.100000000006,33599.600000000006,33604.100000000006,33566.600000000006,842
2023-06-02 16:02:00,33600.100000000006,33607.600000000006,33613.600000000006,33595.600000000006,935
2023-06-02 16:03:00,33608.100000000006,33609.100000000006,33609.600000000006,33600.600000000006,609
2023-06-02 16:04:00,33609.600000000006,33612.100000000006,33615.600000000006,33606.600000000006,490
2023-06-02 16:05:00,33612.600000000006,33605.100000000006,33614.600000000006,33601.600000000006,523
2023-06-02 16:06:00,33605.600000000006,33592.600000000006,33606.600000000006,33590.100000000006,502
2023-06-02 16:07:00,33593.100000000006,33571.100000000006,33593.600000000006,33567.100000000006,879
