DateTime,Open,High,Low,Close
2024-02-16 12:31:00.000,38730.0,38730.0,38727.0,38728.0
2024-02-16 12:32:00.000,38727.5,38729.5,38726.0,38729.5
2024-02-16 12:33:00.000,38730.0,38733.5,38729.0,38730.0
2024-02-16 12:34:00.000,38729.5,38732.5,38728.5,38732.0
2024-02-16 12:35:00.000,38731.5,38733.0,38730.5,38732.5
2024-02-16 12:36:00.000,38732.0,38733.0,38729.5,38729.5
2024-02-16 12:37:00.000,38730.0,38731.5,38728.5,38731.5
2024-02-16 12:38:00.000,38731.0,38731.5,38726.0,38729.0
2024-02-16 12:39:00.000,38728.5,38730.0,38727.5,38730.0
2024-02-16 12:40:00.000,38730.5,38730.5,38728.0,38729.0
2024-02-16 12:41:00.000,38729.5,38730.0,38727.0,38728.5
2024-02-16 12:42:00.000,38728.0,38728.5,38723.5,38724.5
2024-02-16 12:43:00.000,38724.0,38726.5,38723.0,38724.0
2024-02-16 12:44:00.000,38723.5,38724.0,38721.0,38722.0
2024-02-16 12:45:00.000,38721.0,38729.0,38720.5,38728.5
2024-02-16 12:46:00.000,38729.0,38731.0,38726.0,38727.0
2024-02-16 12:47:00.000,38727.5,38739.0,38727.0,38736.5
2024-02-16 12:48:00.000,38736.0,38736.0,38733.5,38734.5
2024-02-16 12:49:00.000,38734.0,38737.0,38731.0,38736.5
2024-02-16 12:50:00.000,38736.0,38737.0,38732.0,38733.0
2024-02-16 12:51:00.000,38732.5,38735.5,38732.0,38735.5
2024-02-16 12:52:00.000,38735.0,38736.0,38735.0,38735.5
2024-02-16 12:53:00.000,38736.0,38736.5,38735.0,38736.0
2024-02-16 12:54:00.000,38736.5,38737.0,38731.0,38732.5
2024-02-16 12:55:00.000,38732.0,38735.5,38732.0,38735.5
2024-02-16 12:56:00.000,38735.0,38736.0,38732.0,38734.0
2024-02-16 12:57:00.000,38734.5,38735.5,38733.5,38733.5
2024-02-16 12:58:00.000,38733.0,38734.0,38732.5,38733.0
2024-02-16 12:59:00.000,38732.5,38732.5,38728.5,38730.0
2024-02-16 13:00:00.000,38730.5,38738.5,38728.0,38737.5
2024-02-16 13:01:00.000,38737.0,38742.0,38736.0,38739.5
2024-02-16 13:02:00.000,38740.0,38741.5,38738.5,38741.0
2024-02-16 13:03:00.000,38740.5,38742.5,38739.5,38740.0
2024-02-16 13:04:00.000,38740.5,38740.5,38732.5,38732.5
2024-02-16 13:05:00.000,38732.0,38735.0,38728.5,38728.5
2024-02-16 13:06:00.000,38728.0,38731.5,38723.0,38731.5
2024-02-16 13:07:00.000,38731.0,38731.5,38726.0,38726.5
2024-02-16 13:08:00.000,38726.0,38733.5,38726.0,38732.0
2024-02-16 13:09:00.000,38732.5,38736.5,38730.0,38736.0
2024-02-16 13:10:00.000,38736.5,38738.0,38733.5,38736.5
2024-02-16 13:11:00.000,38737.0,38740.0,38736.5,38739.0
2024-02-16 13:12:00.000,38738.5,38740.5,38737.0,38739.5
2024-02-16 13:13:00.000,38740.0,38744.0,38739.0,38744.0
2024-02-16 13:14:00.000,38746.0,38746.0,38743.0,38745.0
2024-02-16 13:15:00.000,38744.5,38745.0,38739.0,38744.5
2024-02-16 13:16:00.000,38744.0,38750.0,38744.0,38748.5
2024-02-16 13:17:00.000,38748.0,38750.5,38747.0,38749.5
2024-02-16 13:18:00.000,38749.0,38750.0,38745.5,38749.5
2024-02-16 13:19:00.000,38750.0,38754.5,38748.0,38753.5
2024-02-16 13:20:00.000,38754.0,38754.0,38743.0,38746.5
2024-02-16 13:21:00.000,38747.0,38747.0,38739.5,38739.5
2024-02-16 13:22:00.000,38740.0,38744.0,38740.0,38741.0
2024-02-16 13:23:00.000,38741.5,38743.5,38740.5,38742.0
2024-02-16 13:24:00.000,38742.5,38742.5,38736.0,38739.5
2024-02-16 13:25:00.000,38740.0,38751.0,38739.5,38751.0
2024-02-16 13:26:00.000,38750.5,38752.5,38747.5,38747.5
2024-02-16 13:27:00.000,38748.0,38752.5,38745.0,38747.0
2024-02-16 13:28:00.000,38746.5,38750.0,38743.0,38747.0
2024-02-16 13:29:00.000,38746.5,38747.5,38738.5,38739.5
2024-02-16 13:30:00.000,38741.0,38741.0,38669.0,38674.0
2024-02-16 13:31:00.000,38673.0,38676.0,38657.0,38673.5
2024-02-16 13:32:00.000,38673.0,38674.5,38659.5,38663.5
2024-02-16 13:33:00.000,38663.0,38667.0,38635.5,38637.0
2024-02-16 13:34:00.000,38637.5,38651.0,38633.5,38649.5
2024-02-16 13:35:00.000,38646.5,38650.5,38631.5,38635.5
2024-02-16 13:36:00.000,38636.0,38639.5,38626.5,38637.5
2024-02-16 13:37:00.000,38638.0,38646.5,38634.5,38643.0
2024-02-16 13:38:00.000,38642.5,38655.5,38637.5,38637.5
2024-02-16 13:39:00.000,38638.0,38640.0,38625.0,38639.5
2024-02-16 13:40:00.000,38639.0,38649.0,38635.5,38641.0
2024-02-16 13:41:00.000,38640.5,38646.5,38626.5,38626.5
2024-02-16 13:42:00.000,38625.5,38640.0,38622.0,38635.5
2024-02-16 13:43:00.000,38635.0,38642.0,38630.5,38640.5
2024-02-16 13:44:00.000,38640.0,38642.5,38626.5,38627.0
2024-02-16 13:45:00.000,38627.5,38637.5,38621.5,38631.0
2024-02-16 13:46:00.000,38630.0,38637.5,38625.5,38627.5
2024-02-16 13:47:00.000,38627.0,38636.5,38626.0,38627.5
2024-02-16 13:48:00.000,38628.0,38632.5,38619.5,38622.5
2024-02-16 13:49:00.000,38622.0,38622.5,38604.0,38617.5
2024-02-16 13:50:00.000,38618.0,38640.5,38615.0,38634.5
2024-02-16 13:51:00.000,38634.0,38649.0,38628.0,38648.0
2024-02-16 13:52:00.000,38648.5,38650.0,38638.5,38645.5
2024-02-16 13:53:00.000,38646.0,38648.5,38636.5,38647.5
2024-02-16 13:54:00.000,38647.0,38652.5,38643.5,38649.0
2024-02-16 13:55:00.000,38648.5,38653.0,38646.5,38649.5
2024-02-16 13:56:00.000,38649.0,38657.0,38646.5,38653.5
