DateTime,Open,Close,High,Low,lastTradedVolume
2023-07-28 14:30:00,35460.8,35484.3,35484.3,35448.8,1616
2023-07-28 14:31:00,35483.8,35496.3,35505.3,35483.3,1473
2023-07-28 14:32:00,35494.3,35506.3,35512.3,35480.3,1049
2023-07-28 14:33:00,35505.3,35477.0,35506.8,35468.3,762
2023-07-28 14:34:00,35476.5,35448.5,35484.0,35447.0,720
2023-07-28 14:35:00,35448.0,35425.0,35448.0,35421.5,975
2023-07-28 14:36:00,35425.5,35396.5,35428.0,35393.5,1104
2023-07-28 14:37:00,35396.0,35400.5,35416.5,35393.0,866
2023-07-28 14:38:00,35400.0,35417.0,35426.0,35397.5,561
2023-07-28 14:39:00,35416.5,35436.5,35442.5,35415.5,998
2023-07-28 14:40:00,35436.0,35457.5,35465.0,35436.0,725
2023-07-28 14:41:00,35458.0,35454.0,35467.5,35440.5,645
2023-07-28 14:42:00,35454.5,35454.0,35461.5,35444.5,413
2023-07-28 14:43:00,35453.5,35449.5,35458.0,35444.5,352
2023-07-28 14:44:00,35450.0,35433.5,35456.5,35423.5,575
2023-07-28 14:45:00,35432.0,35436.0,35445.0,35431.5,306
2023-07-28 14:46:00,35436.5,35443.0,35448.5,35430.0,283
2023-07-28 14:47:00,35442.5,35438.0,35445.5,35430.5,293
2023-07-28 14:48:00,35437.5,35449.5,35453.0,35435.5,276
2023-07-28 14:49:00,35450.0,35465.5,35467.5,35446.5,456
2023-07-28 14:50:00,35465.0,35463.3,35476.3,35463.3,612
2023-07-28 14:51:00,35460.8,35449.3,35463.3,35446.8,479
2023-07-28 14:52:00,35448.3,35426.3,35454.8,35425.3,617
2023-07-28 14:53:00,35426.8,35420.3,35430.8,35417.8,504
2023-07-28 14:54:00,35419.8,35430.3,35436.3,35419.3,346
2023-07-28 14:55:00,35429.8,35425.3,35433.8,35420.8,281
2023-07-28 14:56:00,35424.8,35415.8,35428.8,35413.8,397
2023-07-28 14:57:00,35416.3,35427.8,35429.3,35415.3,352
2023-07-28 14:58:00,35427.3,35434.8,35441.3,35427.3,291
2023-07-28 14:59:00,35435.3,35432.3,35437.8,35428.3,254
2023-07-28 15:00:00,35432.8,35432.8,35451.8,35427.3,440
2023-07-28 15:01:00,35433.3,35437.3,35448.3,35433.3,461
2023-07-28 15:02:00,35436.8,35442.8,35452.3,35436.8,646
2023-07-28 15:03:00,35443.3,35435.3,35448.8,35431.8,327
2023-07-28 15:04:00,35435.8,35439.3,35449.3,35433.3,343
2023-07-28 15:05:00,35440.3,35429.3,35440.8,35423.3,349
2023-07-28 15:06:00,35429.8,35431.3,35442.3,35425.8,390
2023-07-28 15:07:00,35431.8,35425.3,35433.8,35421.3,286
2023-07-28 15:08:00,35425.8,35435.3,35439.3,35425.3,246
2023-07-28 15:09:00,35435.8,35445.8,35451.3,35435.3,332
2023-07-28 15:10:00,35446.3,35434.3,35447.3,35434.3,302
2023-07-28 15:11:00,35434.8,35445.8,35447.8,35433.3,317
2023-07-28 15:12:00,35445.3,35456.3,35460.8,35444.8,477
2023-07-28 15:13:00,35456.8,35467.8,35470.3,35456.3,450
2023-07-28 15:14:00,35467.3,35465.3,35474.3,35458.3,366
2023-07-28 15:15:00,35464.8,35475.3,35479.8,35464.3,556
2023-07-28 15:16:00,35475.8,35472.3,35477.3,35469.3,287
2023-07-28 15:17:00,35473.3,35467.8,35477.3,35466.3,341
2023-07-28 15:18:00,35467.3,35474.3,35481.3,35462.3,438
2023-07-28 15:19:00,35474.8,35478.3,35479.3,35468.3,267
2023-07-28 15:20:00,35478.8,35479.7,35485.3,35478.2,390
2023-07-28 15:21:00,35480.2,35465.2,35480.2,35460.2,300
2023-07-28 15:22:00,35464.7,35473.2,35473.2,35458.2,327
2023-07-28 15:23:00,35473.7,35473.7,35478.2,35470.7,146
2023-07-28 15:24:00,35473.2,35472.2,35475.7,35464.2,241
2023-07-28 15:25:00,35472.7,35465.7,35474.2,35462.7,309
2023-07-28 15:26:00,35466.2,35464.2,35466.2,35457.2,324
2023-07-28 15:27:00,35463.2,35451.7,35464.2,35446.7,258
2023-07-28 15:28:00,35451.2,35452.2,35452.2,35431.7,938
2023-07-28 15:29:00,35452.7,35459.2,35461.2,35446.2,436
2023-07-28 15:30:00,35459.7,35468.2,35474.2,35459.2,374
2023-07-28 15:31:00,35468.7,35466.2,35469.2,35459.7,214
2023-07-28 15:32:00,35466.7,35476.2,35476.7,35460.2,244
2023-07-28 15:33:00,35476.7,35490.2,35491.2,35476.2,482
2023-07-28 15:34:00,35489.7,35489.2,35492.2,35484.2,312
2023-07-28 15:35:00,35488.7,35476.7,35489.7,35475.7,352
2023-07-28 15:36:00,35477.2,35468.2,35479.2,35468.2,322
2023-07-28 15:37:00,35469.2,35470.2,35474.2,35465.2,349
2023-07-28 15:38:00,35470.7,35471.7,35472.7,35462.2,326
2023-07-28 15:39:00,35472.2,35469.7,35477.7,35467.2,177
2023-07-28 15:40:00,35470.2,35469.2,35474.7,35463.7,229
2023-07-28 15:41:00,35468.2,35483.2,35483.7,35467.2,266
2023-07-28 15:42:00,35482.7,35469.2,35485.2,35468.7,219
2023-07-28 15:43:00,35468.7,35472.7,35473.7,35464.2,182
2023-07-28 15:44:00,35473.2,35464.7,35474.2,35463.2,157
2023-07-28 15:45:00,35464.2,35459.2,35467.7,35457.2,239
2023-07-28 15:46:00,35459.7,35455.2,35469.2,35453.2,250
2023-07-28 15:47:00,35454.7,35470.7,35473.2,35450.2,196
2023-07-28 15:48:00,35471.2,35473.2,35476.7,35469.2,157
