DateTime,Open,Close,High,Low,Volume
2023-06-15 14:30:00,33951.5,33965.5,33970.0,33935.0,1602
2023-06-15 14:31:00,33966.0,33957.5,33998.0,33954.0,1292
2023-06-15 14:32:00,33958.5,33973.5,33982.0,33947.5,1157
2023-06-15 14:33:00,33974.0,33983.5,33991.0,33960.0,684
2023-06-15 14:34:00,33984.0,33983.0,33989.5,33969.0,559
2023-06-15 14:35:00,33982.5,33986.0,33995.5,33974.5,652
2023-06-15 14:36:00,33986.5,34000.5,34002.0,33965.5,819
2023-06-15 14:37:00,34001.0,34016.0,34019.0,33988.0,1091
2023-06-15 14:38:00,34016.5,34014.5,34028.0,34001.0,992
2023-06-15 14:39:00,34014.0,34021.0,34038.0,34014.0,878
2023-06-15 14:40:00,34021.5,34052.0,34053.0,34018.5,793
2023-06-15 14:41:00,34051.0,34045.0,34055.0,34034.0,584
2023-06-15 14:42:00,34045.5,34040.5,34059.5,34040.0,522
2023-06-15 14:43:00,34040.0,34034.0,34041.0,34021.0,579
2023-06-15 14:44:00,34034.5,34044.0,34051.0,34031.5,622
2023-06-15 14:45:00,34043.5,34045.0,34059.0,34040.5,682
2023-06-15 14:46:00,34044.5,34069.0,34071.0,34042.5,773
2023-06-15 14:47:00,34069.5,34072.0,34079.0,34057.0,1090
2023-06-15 14:48:00,34072.5,34090.0,34097.0,34069.0,1426
2023-06-15 14:49:00,34090.5,34088.0,34095.0,34078.0,639
2023-06-15 14:50:00,34090.5,34100.0,34111.0,34083.0,1070
2023-06-15 14:51:00,34100.5,34124.0,34124.5,34094.0,826
2023-06-15 14:52:00,34124.5,34133.399999999994,34146.399999999994,34123.5,836
2023-06-15 14:53:00,34132.399999999994,34151.399999999994,34157.399999999994,34132.399999999994,1241
2023-06-15 14:54:00,34151.899999999994,34150.399999999994,34164.899999999994,34148.399999999994,834
2023-06-15 14:55:00,34150.899999999994,34133.399999999994,34153.899999999994,34132.399999999994,886
2023-06-15 14:56:00,34133.899999999994,34146.899999999994,34149.399999999994,34132.899999999994,726
2023-06-15 14:57:00,34147.399999999994,34147.399999999994,34153.899999999994,34143.399999999994,826
2023-06-15 14:58:00,34146.899999999994,34156.899999999994,34157.899999999994,34136.899999999994,897
2023-06-15 14:59:00,34157.399999999994,34162.399999999994,34162.899999999994,34143.399999999994,576
2023-06-15 15:00:00,34162.899999999994,34160.399999999994,34192.399999999994,34158.399999999994,1225
2023-06-15 15:01:00,34159.899999999994,34168.899999999994,34171.899999999994,34147.899999999994,618
2023-06-15 15:02:00,34168.399999999994,34182.399999999994,34193.399999999994,34164.899999999994,1034
2023-06-15 15:03:00,34182.899999999994,34186.899999999994,34192.399999999994,34176.399999999994,611
2023-06-15 15:04:00,34186.399999999994,34185.399999999994,34193.899999999994,34181.899999999994,315
2023-06-15 15:05:00,34185.899999999994,34172.899999999994,34193.899999999994,34164.399999999994,1485
2023-06-15 15:06:00,34172.399999999994,34191.399999999994,34202.899999999994,34165.399999999994,1163
2023-06-15 15:07:00,34190.899999999994,34192.899999999994,34194.899999999994,34181.899999999994,523
2023-06-15 15:08:00,34193.399999999994,34223.899999999994,34225.399999999994,34193.399999999994,1010
2023-06-15 15:09:00,34224.399999999994,34192.399999999994,34225.399999999994,34190.899999999994,861
2023-06-15 15:10:00,34192.899999999994,34184.899999999994,34203.399999999994,34180.399999999994,930
2023-06-15 15:11:00,34185.399999999994,34181.899999999994,34189.399999999994,34174.899999999994,585
2023-06-15 15:12:00,34180.899999999994,34168.399999999994,34183.899999999994,34166.899999999994,572
2023-06-15 15:13:00,34168.899999999994,34179.899999999994,34180.899999999994,34165.899999999994,559
2023-06-15 15:14:00,34180.399999999994,34181.399999999994,34184.899999999994,34172.899999999994,362
2023-06-15 15:15:00,34180.899999999994,34178.399999999994,34183.899999999994,34172.899999999994,539
2023-06-15 15:16:00,34178.899999999994,34189.899999999994,34189.899999999994,34175.899999999994,375
2023-06-15 15:17:00,34189.399999999994,34162.399999999994,34192.399999999994,34162.399999999994,725
