DateTime,Open,High,Low,Close,Volume
2023-10-06 14:30:00,33032.8,33050.3,33006.3,33020.3,3057
2023-10-06 14:31:00,33021.3,33037.3,33002.3,33015.3,2574
2023-10-06 14:32:00,33014.8,33032.3,33003.8,33026.8,1869
2023-10-06 14:33:00,33028.3,33061.8,33008.8,33051.3,1820
2023-10-06 14:34:00,33052.8,33053.8,33008.3,33017.8,1754
2023-10-06 14:35:00,33019.3,33021.8,32983.8,32994.3,1423
2023-10-06 14:36:00,32993.8,33007.8,32981.3,32987.3,1114
2023-10-06 14:37:00,32986.3,32992.8,32957.3,32962.8,1350
2023-10-06 14:38:00,32962.3,32972.3,32937.8,32962.3,1090
2023-10-06 14:39:00,32962.8,32963.8,32932.8,32937.3,915
2023-10-06 14:40:00,32937.8,32938.3,32912.3,32913.3,959
2023-10-06 14:41:00,32913.8,32973.3,32905.8,32953.8,1394
2023-10-06 14:42:00,32953.3,32989.3,32946.8,32983.3,834
2023-10-06 14:43:00,32983.8,32991.3,32959.8,32960.8,662
2023-10-06 14:44:00,32960.3,32961.8,32937.3,32952.3,832
2023-10-06 14:45:00,32951.8,32999.3,32937.3,32992.3,1231
2023-10-06 14:46:00,32993.3,33017.3,32988.3,32990.8,1377
2023-10-06 14:47:00,32990.3,32997.3,32970.8,32985.3,1105
2023-10-06 14:48:00,32985.8,32991.3,32953.3,32974.3,919
2023-10-06 14:49:00,32973.3,32974.3,32938.3,32941.3,803
2023-10-06 14:50:00,32943.100000000006,32947.100000000006,32928.600000000006,32944.100000000006,921
2023-10-06 14:51:00,32944.600000000006,32978.100000000006,32944.600000000006,32972.100000000006,799
2023-10-06 14:52:00,32969.100000000006,32972.100000000006,32919.100000000006,32928.100000000006,1167
2023-10-06 14:53:00,32927.600000000006,32947.100000000006,32920.100000000006,32943.600000000006,911
2023-10-06 14:54:00,32944.600000000006,32964.100000000006,32930.600000000006,32948.600000000006,972
2023-10-06 14:55:00,32949.100000000006,32963.100000000006,32931.100000000006,32933.100000000006,843
2023-10-06 14:56:00,32931.600000000006,32932.600000000006,32897.100000000006,32915.100000000006,1404
2023-10-06 14:57:00,32915.600000000006,32935.100000000006,32907.100000000006,32935.100000000006,795
2023-10-06 14:58:00,32935.600000000006,32963.600000000006,32935.100000000006,32958.600000000006,1065
2023-10-06 14:59:00,32958.100000000006,32977.100000000006,32950.100000000006,32964.100000000006,985
2023-10-06 15:00:00,32964.600000000006,32970.100000000006,32941.600000000006,32961.600000000006,1144
2023-10-06 15:01:00,32961.100000000006,32963.100000000006,32933.100000000006,32935.100000000006,688
2023-10-06 15:02:00,32937.100000000006,32960.100000000006,32927.100000000006,32946.600000000006,788
2023-10-06 15:03:00,32947.100000000006,32948.600000000006,32912.100000000006,32920.100000000006,727
2023-10-06 15:04:00,32920.600000000006,32935.100000000006,32907.600000000006,32923.600000000006,737
2023-10-06 15:05:00,32923.100000000006,32924.100000000006,32890.100000000006,32914.100000000006,998
2023-10-06 15:06:00,32913.600000000006,32923.100000000006,32896.100000000006,32896.100000000006,624
2023-10-06 15:07:00,32895.100000000006,32904.600000000006,32867.100000000006,32869.600000000006,1092
2023-10-06 15:08:00,32869.100000000006,32884.100000000006,32863.100000000006,32877.100000000006,1025
2023-10-06 15:09:00,32875.600000000006,32889.600000000006,32872.100000000006,32875.600000000006,639
2023-10-06 15:10:00,32874.100000000006,32876.100000000006,32860.100000000006,32868.600000000006,935
2023-10-06 15:11:00,32869.100000000006,32895.600000000006,32868.600000000006,32884.100000000006,688
2023-10-06 15:12:00,32883.600000000006,32900.100000000006,32876.100000000006,32899.100000000006,472
2023-10-06 15:13:00,32898.600000000006,32949.100000000006,32898.100000000006,32940.600000000006,1429
2023-10-06 15:14:00,32940.100000000006,32941.600000000006,32903.600000000006,32915.600000000006,900
2023-10-06 15:15:00,32915.100000000006,32924.600000000006,32906.100000000006,32920.600000000006,641
2023-10-06 15:16:00,32921.100000000006,32922.600000000006,32886.100000000006,32893.100000000006,561
2023-10-06 15:17:00,32894.100000000006,32908.100000000006,32884.100000000006,32897.600000000006,544
2023-10-06 15:18:00,32898.100000000006,32908.100000000006,32894.100000000006,32896.100000000006,365
2023-10-06 15:19:00,32895.100000000006,32900.100000000006,32883.100000000006,32883.100000000006,419
2023-10-06 15:20:00,32884.0,32888.0,32868.0,32868.5,609
2023-10-06 15:21:00,32869.0,32878.0,32846.0,32877.0,1244
2023-10-06 15:22:00,32876.5,32916.0,32876.5,32906.5,985
2023-10-06 15:23:00,32906.0,32924.5,32884.5,32914.5,825
2023-10-06 15:24:00,32915.0,32951.0,32914.0,32951.0,1239
2023-10-06 15:25:00,32951.5,32954.5,32930.5,32943.0,794
2023-10-06 15:26:00,32942.0,32964.5,32933.5,32963.5,563
2023-10-06 15:27:00,32964.0,32975.0,32955.5,32963.0,874
2023-10-06 15:28:00,32962.5,32967.0,32947.5,32957.0,466
2023-10-06 15:29:00,32957.5,32983.0,32957.0,32980.0,684
2023-10-06 15:30:00,32979.5,33018.0,32979.0,33015.5,1408
2023-10-06 15:31:00,33016.0,33032.5,33014.0,33014.0,863
2023-10-06 15:32:00,33015.0,33044.0,33014.0,33032.0,943
2023-10-06 15:33:00,33033.0,33043.0,33027.0,33031.5,499
2023-10-06 15:34:00,33031.0,33040.5,33018.0,33022.5,812
2023-10-06 15:35:00,33022.0,33070.5,33021.0,33069.0,1253
2023-10-06 15:36:00,33068.5,33077.0,33037.0,33037.0,1258
2023-10-06 15:37:00,33036.5,33056.5,33028.5,33051.0,691
2023-10-06 15:38:00,33050.0,33076.0,33045.5,33074.0,440
2023-10-06 15:39:00,33073.5,33091.0,33067.5,33084.0,585
2023-10-06 15:40:00,33083.5,33105.5,33082.5,33096.5,737
2023-10-06 15:41:00,33097.0,33108.0,33090.0,33105.0,659
2023-10-06 15:42:00,33104.5,33109.5,33080.0,33083.0,895
2023-10-06 15:43:00,33082.5,33097.0,33069.5,33090.0,637
2023-10-06 15:44:00,33089.5,33103.0,33086.0,33098.0,412
2023-10-06 15:45:00,33097.5,33109.0,33087.0,33104.5,312
2023-10-06 15:46:00,33104.0,33104.5,33080.0,33084.5,410
2023-10-06 15:47:00,33085.0,33111.0,33082.0,33107.5,408
2023-10-06 15:48:00,33108.0,33117.0,33096.0,33099.5,642
2023-10-06 15:49:00,33099.0,33102.5,33077.0,33082.5,458
2023-10-06 15:50:00,33082.0,33084.5,33069.0,33079.5,450
2023-10-06 15:51:00,33080.0,33096.0,33073.0,33073.0,403
2023-10-06 15:52:00,33072.0,33079.0,33062.0,33068.5,407
2023-10-06 15:53:00,33068.0,33074.5,33049.0,33054.0,403
2023-10-06 15:54:00,33053.5,33056.0,33036.5,33040.5,576
2023-10-06 15:55:00,33040.0,33048.5,33035.5,33046.5,460
