DateTime,Open,Close,High,Low,Volume
2023-05-03 14:30:00,33712.7,33713.7,33734.7,33708.7,1683
2023-05-03 14:31:00,33714.2,33703.7,33744.2,33697.7,1375
2023-05-03 14:32:00,33704.2,33689.2,33711.7,33686.2,921
2023-05-03 14:33:00,33690.7,33678.7,33691.2,33669.7,851
2023-05-03 14:34:00,33679.2,33660.2,33679.2,33655.7,1073
2023-05-03 14:35:00,33659.7,33665.2,33670.2,33640.7,715
2023-05-03 14:36:00,33664.7,33652.7,33677.7,33650.7,369
2023-05-03 14:37:00,33652.2,33656.2,33660.2,33633.7,525
2023-05-03 14:38:00,33656.7,33665.2,33671.2,33653.2,234
2023-05-03 14:39:00,33664.7,33671.2,33684.2,33661.2,390
2023-05-03 14:40:00,33671.7,33682.2,33684.7,33668.2,306
2023-05-03 14:41:00,33681.7,33672.2,33686.7,33666.7,305
2023-05-03 14:42:00,33672.7,33677.2,33680.7,33665.7,241
2023-05-03 14:43:00,33676.7,33675.7,33678.7,33668.2,161
2023-05-03 14:44:00,33674.7,33657.7,33674.7,33657.2,192
2023-05-03 14:45:00,33658.2,33666.2,33673.2,33644.2,475
2023-05-03 14:46:00,33666.7,33662.2,33670.2,33658.7,414
2023-05-03 14:47:00,33661.7,33677.7,33679.7,33656.7,428
2023-05-03 14:48:00,33677.2,33694.7,33695.7,33673.7,482
2023-05-03 14:49:00,33694.2,33700.7,33703.7,33692.7,426
2023-05-03 14:50:00,33701.2,33714.7,33723.2,33701.2,658
2023-05-03 14:51:00,33715.7,33728.7,33730.7,33714.2,398
2023-05-03 14:52:00,33729.7,33741.2,33749.7,33729.7,933
2023-05-03 14:53:00,33740.7,33717.7,33740.7,33712.2,483
2023-05-03 14:54:00,33718.2,33715.7,33719.7,33708.7,370
2023-05-03 14:55:00,33715.2,33723.2,33725.2,33708.2,340
2023-05-03 14:56:00,33723.7,33719.7,33724.7,33711.7,230
2023-05-03 14:57:00,33719.2,33714.7,33721.7,33703.7,341
2023-05-03 14:58:00,33713.7,33708.7,33714.7,33706.2,209
2023-05-03 14:59:00,33708.2,33713.2,33715.2,33704.7,154
2023-05-03 15:00:00,33714.2,33733.2,33733.2,33705.2,476
2023-05-03 15:01:00,33732.7,33730.2,33736.7,33715.7,238
2023-05-03 15:02:00,33729.7,33718.7,33736.7,33717.7,260
2023-05-03 15:03:00,33718.2,33702.7,33720.7,33700.7,387
2023-05-03 15:04:00,33703.2,33717.7,33720.2,33699.7,283
2023-05-03 15:05:00,33717.2,33725.399999999994,33731.2,33717.2,277
2023-05-03 15:06:00,33725.899999999994,33732.2,33733.7,33715.7,255
2023-05-03 15:07:00,33731.7,33746.2,33747.7,33730.7,371
2023-05-03 15:08:00,33745.7,33740.7,33752.7,33738.7,288
2023-05-03 15:09:00,33741.7,33747.7,33747.7,33730.2,203
2023-05-03 15:10:00,33747.2,33739.7,33759.7,33738.7,350
2023-05-03 15:11:00,33740.2,33736.2,33753.2,33733.7,312
2023-05-03 15:12:00,33735.7,33709.7,33736.7,33709.2,545
2023-05-03 15:13:00,33707.7,33697.2,33718.2,33697.2,307
2023-05-03 15:14:00,33697.7,33700.2,33704.2,33681.7,468
2023-05-03 15:15:00,33699.7,33701.7,33709.7,33691.2,328
2023-05-03 15:16:00,33701.2,33689.7,33702.2,33688.7,231
2023-05-03 15:17:00,33690.2,33700.7,33700.7,33680.7,268
2023-05-03 15:18:00,33703.7,33702.2,33705.7,33693.2,195
2023-05-03 15:19:00,33702.7,33706.2,33706.2,33691.2,128
2023-05-03 15:20:00,33705.7,33710.7,33716.7,33705.2,242
2023-05-03 15:21:00,33711.7,33708.7,33717.2,33706.7,200
2023-05-03 15:22:00,33709.2,33729.2,33732.2,33705.7,368
2023-05-03 15:23:00,33729.7,33722.7,33730.7,33716.2,176
2023-05-03 15:24:00,33722.2,33725.7,33726.7,33710.7,130
2023-05-03 15:25:00,33726.2,33724.2,33728.7,33716.7,173
2023-05-03 15:26:00,33723.7,33713.2,33724.2,33710.7,104
2023-05-03 15:27:00,33712.7,33702.7,33715.2,33700.2,155
2023-05-03 15:28:00,33702.2,33692.7,33703.7,33686.7,228
2023-05-03 15:29:00,33690.7,33688.7,33694.2,33681.7,303
2023-05-03 15:30:00,33687.2,33692.2,33695.2,33679.2,310
2023-05-03 15:31:00,33692.7,33681.7,33697.7,33675.7,319
2023-05-03 15:32:00,33681.2,33685.7,33686.7,33676.2,402
2023-05-03 15:33:00,33686.2,33679.2,33687.7,33675.7,266
2023-05-03 15:34:00,33679.7,33678.2,33681.7,33671.7,269
2023-05-03 15:35:00,33677.7,33687.7,33692.2,33672.7,260
2023-05-03 15:36:00,33688.2,33697.7,33699.7,33683.2,239
2023-05-03 15:37:00,33699.7,33680.2,33700.2,33679.7,235
2023-05-03 15:38:00,33679.7,33677.7,33683.7,33672.7,227
2023-05-03 15:39:00,33676.7,33656.7,33676.7,33656.7,374
2023-05-03 15:40:00,33656.2,33661.7,33663.7,33652.7,376
2023-05-03 15:41:00,33662.2,33659.7,33666.7,33650.2,287
2023-05-03 15:42:00,33659.2,33646.7,33659.7,33642.7,242
2023-05-03 15:43:00,33645.7,33633.7,33646.2,33633.7,347
2023-05-03 15:44:00,33632.7,33640.2,33645.7,33631.7,378
2023-05-03 15:45:00,33640.7,33635.7,33653.7,33635.7,322
2023-05-03 15:46:00,33634.7,33604.7,33641.7,33599.7,1142
2023-05-03 15:47:00,33604.2,33603.7,33615.7,33598.7,554
2023-05-03 15:48:00,33604.7,33612.2,33618.7,33596.2,512
2023-05-03 15:49:00,33612.7,33634.7,33635.2,33611.7,362
2023-05-03 15:50:00,33636.7,33651.7,33659.7,33636.7,511
2023-05-03 15:51:00,33652.2,33661.7,33663.2,33648.7,265
2023-05-03 15:52:00,33661.2,33645.7,33665.7,33644.7,330
2023-05-03 15:53:00,33644.7,33646.2,33654.7,33642.7,216
2023-05-03 15:54:00,33645.7,33624.7,33645.7,33622.2,563
2023-05-03 15:55:00,33625.2,33630.7,33639.2,33622.2,248
2023-05-03 15:56:00,33631.2,33648.2,33648.7,33630.2,271
2023-05-03 15:57:00,33648.7,33646.7,33652.7,33644.7,155
2023-05-03 15:58:00,33647.7,33637.7,33649.7,33637.7,118
2023-05-03 15:59:00,33636.7,33641.7,33647.2,33633.2,165
2023-05-03 16:00:00,33640.7,33645.2,33653.7,33638.2,215
2023-05-03 16:01:00,33644.7,33621.2,33647.2,33620.2,238
2023-05-03 16:02:00,33620.7,33616.7,33625.7,33601.7,674
2023-05-03 16:03:00,33616.2,33619.2,33628.7,33613.2,212
2023-05-03 16:04:00,33618.7,33633.2,33633.7,33617.7,113
2023-05-03 16:05:00,33633.7,33623.7,33638.7,33623.7,181
2023-05-03 16:06:00,33624.2,33613.2,33625.2,33609.2,186
2023-05-03 16:07:00,33613.7,33628.2,33630.2,33610.2,193
2023-05-03 16:08:00,33628.7,33609.2,33632.2,33608.7,111
2023-05-03 16:09:00,33608.7,33615.2,33616.7,33606.7,166
2023-05-03 16:10:00,33615.7,33614.7,33616.7,33603.7,143
2023-05-03 16:11:00,33614.2,33603.2,33614.7,33600.7,173
2023-05-03 16:12:00,33602.7,33599.7,33610.7,33597.7,171
2023-05-03 16:13:00,33599.2,33614.2,33615.7,33597.7,157
2023-05-03 16:14:00,33614.7,33623.7,33624.7,33612.7,261
2023-05-03 16:15:00,33623.2,33626.7,33633.2,33617.7,221
2023-05-03 16:16:00,33626.2,33634.7,33638.7,33623.7,160
2023-05-03 16:17:00,33635.2,33633.2,33640.7,33627.2,177
2023-05-03 16:18:00,33633.7,33632.2,33636.2,33629.7,109
2023-05-03 16:19:00,33632.7,33623.7,33634.7,33618.7,188
2023-05-03 16:20:00,33623.2,33630.7,33630.7,33615.7,121
2023-05-03 16:21:00,33629.7,33626.7,33630.2,33619.7,81
2023-05-03 16:22:00,33626.2,33610.7,33627.2,33608.2,98
2023-05-03 16:23:00,33612.2,33630.2,33631.2,33609.7,123
2023-05-03 16:24:00,33630.7,33637.7,33645.7,33626.7,181
2023-05-03 16:25:00,33637.2,33639.7,33641.7,33634.2,122
2023-05-03 16:26:00,33639.2,33625.2,33640.7,33624.2,138
2023-05-03 16:27:00,33624.7,33628.600000000006,33632.600000000006,33614.7,146
2023-05-03 16:28:00,33628.100000000006,33621.600000000006,33629.100000000006,33616.100000000006,242
