DateTime,Open,Close,High,Low,Volume
2023-06-05 14:30:00,33768.399999999994,33750.899999999994,33775.899999999994,33747.399999999994,1625
2023-06-05 14:31:00,33751.899999999994,33733.899999999994,33756.899999999994,33726.899999999994,2294
2023-06-05 14:32:00,33733.399999999994,33720.899999999994,33737.899999999994,33716.899999999994,1437
2023-06-05 14:33:00,33721.399999999994,33731.899999999994,33735.899999999994,33716.899999999994,1064
2023-06-05 14:34:00,33731.399999999994,33742.399999999994,33749.899999999994,33730.899999999994,978
2023-06-05 14:35:00,33741.899999999994,33757.399999999994,33771.399999999994,33732.399999999994,1546
2023-06-05 14:36:00,33757.899999999994,33766.899999999994,33771.899999999994,33744.899999999994,1256
2023-06-05 14:37:00,33766.399999999994,33746.899999999994,33768.899999999994,33739.899999999994,898
2023-06-05 14:38:00,33746.399999999994,33743.399999999994,33754.899999999994,33741.399999999994,527
2023-06-05 14:39:00,33742.899999999994,33754.399999999994,33761.899999999994,33738.899999999994,664
2023-06-05 14:40:00,33753.899999999994,33751.899999999994,33756.399999999994,33743.899999999994,473
2023-06-05 14:41:00,33752.399999999994,33734.899999999994,33752.399999999994,33734.399999999994,495
2023-06-05 14:42:00,33735.399999999994,33743.899999999994,33752.899999999994,33731.899999999994,725
2023-06-05 14:43:00,33743.399999999994,33752.899999999994,33757.399999999994,33739.399999999994,418
2023-06-05 14:44:00,33753.399999999994,33742.399999999994,33756.399999999994,33736.399999999994,414
2023-06-05 14:45:00,33741.899999999994,33748.399999999994,33757.899999999994,33741.899999999994,629
2023-06-05 14:46:00,33748.899999999994,33744.399999999994,33754.899999999994,33742.399999999994,563
2023-06-05 14:47:00,33743.899999999994,33748.899999999994,33759.899999999994,33743.899999999994,505
2023-06-05 14:48:00,33748.399999999994,33743.899999999994,33757.399999999994,33739.399999999994,515
2023-06-05 14:49:00,33744.399999999994,33749.899999999994,33755.899999999994,33736.899999999994,404
2023-06-05 14:50:00,33751.399999999994,33740.399999999994,33753.399999999994,33737.399999999994,436
2023-06-05 14:51:00,33739.899999999994,33747.399999999994,33748.899999999994,33733.899999999994,545
2023-06-05 14:52:00,33746.899999999994,33745.399999999994,33751.399999999994,33739.399999999994,525
2023-06-05 14:53:00,33745.899999999994,33745.899999999994,33755.399999999994,33743.899999999994,511
2023-06-05 14:54:00,33745.399999999994,33735.3,33747.2,33733.8,548
2023-06-05 14:55:00,33735.8,33728.8,33735.8,33724.8,576
2023-06-05 14:56:00,33728.3,33726.8,33742.8,33725.8,527
2023-06-05 14:57:00,33726.3,33703.8,33727.3,33693.3,1542
2023-06-05 14:58:00,33703.3,33700.3,33709.3,33699.3,470
2023-06-05 14:59:00,33699.8,33714.3,33716.3,33696.3,366
2023-06-05 15:00:00,33714.8,33732.8,33739.3,33713.3,964
2023-06-05 15:01:00,33734.8,33769.8,33803.8,33734.8,2718
2023-06-05 15:02:00,33766.8,33756.3,33768.8,33746.8,1356
2023-06-05 15:03:00,33756.8,33726.8,33766.3,33725.3,1177
2023-06-05 15:04:00,33727.3,33724.3,33732.8,33712.3,832
2023-06-05 15:05:00,33724.8,33712.3,33732.3,33707.8,811
2023-06-05 15:06:00,33712.8,33700.3,33733.8,33695.8,1052
2023-06-05 15:07:00,33699.8,33703.600000000006,33706.600000000006,33689.100000000006,968
2023-06-05 15:08:00,33703.100000000006,33702.100000000006,33714.100000000006,33695.100000000006,460
2023-06-05 15:09:00,33701.600000000006,33696.100000000006,33703.100000000006,33677.600000000006,1098
2023-06-05 15:10:00,33695.600000000006,33697.600000000006,33708.100000000006,33689.100000000006,842
2023-06-05 15:11:00,33701.100000000006,33670.100000000006,33701.100000000006,33668.100000000006,988
2023-06-05 15:12:00,33669.600000000006,33671.100000000006,33683.600000000006,33666.100000000006,657
2023-06-05 15:13:00,33672.100000000006,33673.100000000006,33683.100000000006,33666.100000000006,819
2023-06-05 15:14:00,33673.600000000006,33679.100000000006,33680.100000000006,33657.600000000006,908
2023-06-05 15:15:00,33680.600000000006,33669.100000000006,33683.100000000006,33661.600000000006,828
