DateTime,Open,High,Low,Close,Volume
2023-06-06 00:00:00,33535.5,33540.5,33535.5,33540.5,36
2023-06-06 00:05:00,33540.0,33546.5,33540.0,33546.5,35
2023-06-06 00:10:00,33546.0,33546.5,33540.5,33541.5,22
2023-06-06 00:15:00,33542.0,33546.0,33539.5,33539.5,72
2023-06-06 00:20:00,33540.0,33546.5,33539.5,33543.5,73
2023-06-06 00:25:00,33543.0,33548.0,33541.5,33543.5,31
2023-06-06 00:30:00,33544.0,33548.0,33543.5,33547.5,21
2023-06-06 00:35:00,33547.0,33548.0,33539.5,33539.5,31
2023-06-06 00:40:00,33539.0,33539.0,33522.0,33522.5,142
2023-06-06 00:45:00,33523.5,33527.5,33519.0,33524.5,72
2023-06-06 00:50:00,33524.0,33527.5,33523.0,33526.5,35
2023-06-06 00:55:00,33527.0,33535.5,33526.5,33535.5,52
2023-06-06 01:00:00,33537.0,33542.5,33532.5,33538.5,110
2023-06-06 01:05:00,33538.0,33541.5,33530.5,33534.0,53
2023-06-06 01:10:00,33533.5,33533.5,33526.5,33527.5,63
2023-06-06 01:15:00,33528.0,33533.0,33521.5,33525.5,90
2023-06-06 01:20:00,33526.0,33528.5,33523.5,33526.5,32
2023-06-06 01:25:00,33527.0,33535.0,33524.5,33532.5,41
2023-06-06 01:30:00,33532.0,33543.5,33531.0,33539.5,84
2023-06-06 01:35:00,33539.0,33541.5,33537.0,33541.0,27
2023-06-06 01:40:00,33541.5,33546.5,33539.5,33545.0,106
2023-06-06 01:45:00,33545.5,33546.0,33539.0,33545.5,58
2023-06-06 01:50:00,33546.0,33549.5,33544.0,33545.5,62
2023-06-06 01:55:00,33546.0,33551.5,33545.0,33548.5,31
2023-06-06 02:00:00,33548.0,33552.5,33544.5,33550.5,47
2023-06-06 02:05:00,33551.0,33555.5,33550.0,33554.5,74
2023-06-06 02:10:00,33555.0,33565.5,33553.0,33561.5,149
2023-06-06 02:15:00,33561.0,33562.5,33553.5,33556.5,118
2023-06-06 02:20:00,33556.0,33560.5,33550.0,33556.0,74
2023-06-06 02:25:00,33555.5,33561.5,33554.5,33559.5,35
2023-06-06 02:30:00,33559.0,33559.0,33550.5,33555.5,47
2023-06-06 02:35:00,33556.0,33558.5,33551.5,33558.5,58
2023-06-06 02:40:00,33559.0,33562.0,33555.0,33556.5,56
2023-06-06 02:45:00,33557.0,33560.5,33547.5,33548.0,135
2023-06-06 02:50:00,33547.5,33558.0,33547.5,33556.0,48
