DateTime,Open,High,Low,Close,Volume
2023-09-12 00:00:00,34643.4,34650.4,34642.9,34648.9,102
2023-09-12 00:05:00,34649.9,34652.9,34648.9,34649.9,10
2023-09-12 00:10:00,34650.4,34650.4,34648.4,34649.4,6
2023-09-12 00:15:00,34648.9,34650.9,34647.9,34649.9,6
2023-09-12 00:20:00,34650.4,34651.9,34648.4,34649.9,2
2023-09-12 00:25:00,34649.4,34654.4,34648.9,34651.9,9
2023-09-12 00:30:00,34651.4,34655.4,34648.9,34649.4,16
2023-09-12 00:35:00,34649.9,34649.9,34648.4,34648.9,0
2023-09-12 00:40:00,34648.4,34648.9,34641.9,34642.4,4
2023-09-12 00:45:00,34641.9,34644.9,34639.9,34644.9,12
2023-09-12 00:50:00,34645.4,34651.9,34643.9,34648.9,6
2023-09-12 00:55:00,34648.4,34649.4,34644.4,34646.9,5
2023-09-12 01:00:00,34646.4,34648.9,34640.4,34640.4,24
2023-09-12 01:05:00,34639.4,34643.9,34629.4,34636.9,164
2023-09-12 01:10:00,34635.9,34637.9,34628.9,34629.9,27
2023-09-12 01:15:00,34629.4,34634.9,34625.9,34634.9,122
2023-09-12 01:20:00,34634.4,34636.9,34631.9,34632.9,10
2023-09-12 01:25:00,34632.4,34632.9,34630.4,34631.4,46
2023-09-12 01:30:00,34630.9,34630.9,34624.4,34628.9,45
2023-09-12 01:35:00,34628.4,34631.9,34626.4,34626.4,14
2023-09-12 01:40:00,34626.9,34629.4,34625.4,34628.9,15
2023-09-12 01:45:00,34628.4,34629.9,34624.9,34626.4,13
2023-09-12 01:50:00,34626.9,34631.9,34626.4,34630.9,37
2023-09-12 01:55:00,34630.4,34631.4,34625.9,34628.4,13
2023-09-12 02:00:00,34627.9,34629.4,34624.4,34625.4,31
2023-09-12 02:05:00,34626.4,34626.4,34621.9,34624.4,36
2023-09-12 02:10:00,34623.9,34643.9,34623.4,34632.9,81
2023-09-12 02:15:00,34632.4,34632.4,34622.4,34627.4,154
2023-09-12 02:20:00,34627.9,34630.9,34624.9,34624.9,11
2023-09-12 02:25:00,34624.4,34626.9,34620.9,34626.9,17
2023-09-12 02:30:00,34625.9,34625.9,34613.9,34617.9,79
2023-09-12 02:35:00,34618.4,34619.9,34614.9,34615.9,14
2023-09-12 02:40:00,34616.4,34620.9,34610.9,34616.9,15
2023-09-12 02:45:00,34616.4,34622.4,34615.9,34618.9,15
2023-09-12 02:50:00,34618.4,34619.9,34613.4,34616.9,10
2023-09-12 02:55:00,34617.4,34625.9,34615.9,34624.9,59
2023-09-12 03:00:00,34624.4,34624.9,34619.9,34621.9,29
2023-09-12 03:05:00,34622.4,34632.4,34622.4,34629.9,27
2023-09-12 03:10:00,34630.4,34634.9,34629.4,34629.9,55
2023-09-12 03:15:00,34629.4,34636.4,34627.9,34635.9,27
2023-09-12 03:20:00,34635.4,34637.9,34633.9,34635.9,7
2023-09-12 03:25:00,34636.4,34641.4,34635.4,34639.9,30
2023-09-12 03:30:00,34639.4,34640.4,34635.4,34638.9,13
2023-09-12 03:35:00,34638.4,34642.9,34635.9,34642.9,22
2023-09-12 03:40:00,34643.4,34643.4,34639.4,34639.9,14
2023-09-12 03:45:00,34640.4,34641.9,34638.4,34640.9,9
2023-09-12 03:50:00,34641.4,34643.9,34641.4,34643.4,9
2023-09-12 03:55:00,34643.9,34645.4,34640.9,34645.4,3
2023-09-12 04:00:00,34644.9,34645.4,34639.9,34642.9,27
2023-09-12 04:05:00,34643.4,34646.4,34640.9,34642.9,28
2023-09-12 04:10:00,34642.4,34642.9,34637.9,34642.9,27
2023-09-12 04:15:00,34642.4,34642.9,34639.9,34641.9,8
2023-09-12 04:20:00,34641.4,34644.9,34639.9,34642.9,7
2023-09-12 04:25:00,34642.4,34645.9,34640.4,34641.9,18
2023-09-12 04:30:00,34641.4,34649.4,34640.9,34648.4,14
2023-09-12 04:35:00,34647.9,34648.9,34646.9,34646.9,13
2023-09-12 04:40:00,34647.4,34651.4,34644.9,34650.9,18
2023-09-12 04:45:00,34651.4,34653.9,34649.9,34652.9,12
2023-09-12 04:50:00,34653.4,34655.4,34651.4,34652.4,4
2023-09-12 04:55:00,34651.9,34652.9,34651.9,34652.9,2
2023-09-12 05:00:00,34652.4,34657.4,34651.9,34654.9,26
2023-09-12 05:05:00,34655.4,34658.4,34654.4,34656.9,19
2023-09-12 05:10:00,34656.4,34656.9,34651.9,34652.9,22
2023-09-12 05:15:00,34652.4,34652.9,34645.9,34645.9,18
2023-09-12 05:20:00,34646.4,34646.4,34642.4,34642.9,40
2023-09-12 05:25:00,34642.4,34642.4,34636.9,34638.9,41
2023-09-12 05:30:00,34639.4,34643.4,34638.9,34642.9,7
2023-09-12 05:35:00,34643.4,34644.4,34639.4,34640.4,20
2023-09-12 05:40:00,34641.4,34642.4,34639.9,34639.9,12
2023-09-12 05:45:00,34640.4,34641.9,34638.4,34639.9,14
2023-09-12 05:50:00,34639.4,34645.9,34639.4,34644.4,7
2023-09-12 05:55:00,34643.9,34644.9,34638.9,34640.4,5
2023-09-12 06:00:00,34640.9,34641.9,34636.4,34636.9,21
2023-09-12 06:05:00,34636.4,34636.4,34629.9,34632.9,22
2023-09-12 06:10:00,34632.4,34634.9,34630.4,34632.9,6
2023-09-12 06:15:00,34633.4,34638.4,34632.4,34636.9,19
2023-09-12 06:20:00,34636.4,34649.9,34635.9,34646.9,143
2023-09-12 06:25:00,34646.4,34647.4,34639.4,34640.4,24
2023-09-12 06:30:00,34640.9,34641.9,34635.9,34638.9,25
2023-09-12 06:35:00,34639.4,34642.9,34638.9,34640.9,10
2023-09-12 06:40:00,34640.4,34645.4,34639.9,34641.9,11
2023-09-12 06:45:00,34642.4,34649.4,34640.4,34643.9,77
2023-09-12 06:50:00,34644.4,34644.4,34639.4,34639.9,14
2023-09-12 06:55:00,34639.4,34644.4,34639.4,34640.9,25
2023-09-12 07:00:00,34640.899999999994,34644.399999999994,34634.899999999994,34635.899999999994,41
2023-09-12 07:05:00,34636.399999999994,34640.899999999994,34635.899999999994,34636.899999999994,11
2023-09-12 07:10:00,34636.399999999994,34647.899999999994,34636.399999999994,34646.899999999994,18
2023-09-12 07:15:00,34647.399999999994,34654.899999999994,34646.399999999994,34647.899999999994,40
2023-09-12 07:20:00,34648.399999999994,34650.399999999994,34640.899999999994,34642.899999999994,17
2023-09-12 07:25:00,34642.399999999994,34647.899999999994,34641.899999999994,34646.899999999994,14
2023-09-12 07:30:00,34646.399999999994,34649.899999999994,34640.899999999994,34649.399999999994,24
2023-09-12 07:35:00,34649.899999999994,34652.899999999994,34639.399999999994,34641.399999999994,79
2023-09-12 07:40:00,34640.899999999994,34647.899999999994,34640.899999999994,34643.399999999994,70
2023-09-12 07:45:00,34643.899999999994,34643.899999999994,34640.899999999994,34641.399999999994,20
2023-09-12 07:50:00,34641.899999999994,34648.399999999994,34641.399999999994,34645.399999999994,27
2023-09-12 07:55:00,34644.899999999994,34647.899999999994,34638.899999999994,34641.899999999994,198
2023-09-12 08:00:00,34642.399999999994,34653.399999999994,34636.399999999994,34636.899999999994,76
2023-09-12 08:05:00,34637.399999999994,34644.399999999994,34627.899999999994,34629.899999999994,26
2023-09-12 08:10:00,34630.399999999994,34632.399999999994,34605.899999999994,34608.399999999994,87
2023-09-12 08:15:00,34608.899999999994,34621.899999999994,34603.899999999994,34616.899999999994,63
2023-09-12 08:20:00,34617.399999999994,34620.899999999994,34598.399999999994,34601.899999999994,53
2023-09-12 08:25:00,34601.399999999994,34605.399999999994,34593.399999999994,34599.899999999994,249
2023-09-12 08:30:00,34599.399999999994,34605.399999999994,34591.399999999994,34604.899999999994,74
2023-09-12 08:35:00,34604.399999999994,34621.899999999994,34600.899999999994,34615.899999999994,86
2023-09-12 08:40:00,34615.399999999994,34634.399999999994,34612.899999999994,34630.399999999994,64
2023-09-12 08:45:00,34629.899999999994,34630.899999999994,34612.899999999994,34614.899999999994,81
2023-09-12 08:50:00,34615.399999999994,34616.899999999994,34596.399999999994,34602.899999999994,41
2023-09-12 08:55:00,34602.399999999994,34604.399999999994,34597.899999999994,34600.899999999994,39
2023-09-12 09:00:00,34601.399999999994,34602.899999999994,34583.399999999994,34586.899999999994,355
2023-09-12 09:05:00,34586.399999999994,34595.399999999994,34582.899999999994,34592.399999999994,283
2023-09-12 09:10:00,34592.899999999994,34610.899999999994,34588.399999999994,34607.899999999994,53
2023-09-12 09:15:00,34608.899999999994,34624.399999999994,34603.899999999994,34621.899999999994,171
2023-09-12 09:20:00,34621.399999999994,34634.899999999994,34619.899999999994,34627.399999999994,81
2023-09-12 09:25:00,34626.899999999994,34634.899999999994,34619.899999999994,34627.899999999994,50
2023-09-12 09:30:00,34627.399999999994,34627.899999999994,34599.899999999994,34599.899999999994,65
2023-09-12 09:35:00,34599.399999999994,34611.399999999994,34599.399999999994,34605.899999999994,54
2023-09-12 09:40:00,34605.399999999994,34610.899999999994,34600.899999999994,34602.899999999994,74
