DateTime,Open,High,Low,Close,Volume
2023-07-05 00:00:00,34390.5,34393.5,34389.0,34389.5,17
2023-07-05 00:05:00,34389.0,34389.5,34385.0,34385.0,45
2023-07-05 00:10:00,34384.5,34387.0,34383.5,34385.5,42
2023-07-05 00:15:00,34386.0,34386.5,34384.5,34386.0,15
2023-07-05 00:20:00,34386.5,34387.0,34384.0,34387.0,39
2023-07-05 00:25:00,34387.5,34388.0,34386.0,34387.0,15
2023-07-05 00:30:00,34387.5,34388.5,34385.5,34387.0,17
2023-07-05 00:35:00,34386.5,34389.5,34385.5,34389.5,13
2023-07-05 00:40:00,34390.0,34398.0,34390.0,34394.5,66
2023-07-05 00:45:00,34395.0,34398.5,34394.5,34397.5,30
2023-07-05 00:50:00,34397.0,34397.0,34392.5,34392.5,26
2023-07-05 00:55:00,34392.0,34393.5,34391.0,34392.5,16
2023-07-05 01:00:00,34393.5,34400.5,34392.5,34399.0,86
2023-07-05 01:05:00,34398.5,34407.5,34398.0,34403.5,110
2023-07-05 01:10:00,34402.5,34406.0,34393.0,34393.0,87
2023-07-05 01:15:00,34393.5,34396.5,34392.0,34396.5,112
2023-07-05 01:20:00,34396.0,34400.5,34395.0,34400.5,20
2023-07-05 01:25:00,34400.0,34409.5,34399.0,34409.0,100
2023-07-05 01:30:00,34408.5,34412.5,34407.5,34408.5,52
2023-07-05 01:35:00,34408.0,34410.5,34406.5,34408.5,64
2023-07-05 01:40:00,34408.0,34411.5,34407.5,34411.5,66
2023-07-05 01:45:00,34411.0,34412.5,34407.5,34410.5,50
2023-07-05 01:50:00,34410.0,34412.5,34407.5,34408.0,34
2023-07-05 01:55:00,34407.5,34411.5,34406.5,34410.5,31
2023-07-05 02:00:00,34411.0,34413.5,34408.0,34410.0,68
2023-07-05 02:05:00,34410.5,34410.5,34404.5,34405.0,37
2023-07-05 02:10:00,34404.5,34408.5,34402.0,34407.5,65
2023-07-05 02:15:00,34407.0,34413.5,34405.0,34412.0,77
2023-07-05 02:20:00,34412.5,34412.5,34408.0,34408.5,52
2023-07-05 02:25:00,34409.5,34412.5,34407.0,34412.0,49
2023-07-05 02:30:00,34411.5,34415.5,34409.5,34412.5,38
2023-07-05 02:35:00,34413.0,34416.5,34409.5,34410.5,62
2023-07-05 02:40:00,34410.0,34412.5,34406.0,34407.0,36
2023-07-05 02:45:00,34406.0,34406.5,34400.5,34405.5,81
2023-07-05 02:50:00,34405.0,34406.5,34402.5,34405.0,36
2023-07-05 02:55:00,34404.5,34406.5,34402.0,34404.0,33
2023-07-05 03:00:00,34404.5,34404.5,34398.0,34398.0,67
2023-07-05 03:05:00,34397.5,34400.0,34394.5,34394.5,48
2023-07-05 03:10:00,34393.5,34396.5,34391.5,34394.5,65
2023-07-05 03:15:00,34394.0,34398.5,34393.5,34397.5,47
2023-07-05 03:20:00,34397.0,34398.5,34393.5,34396.5,55
2023-07-05 03:25:00,34397.0,34398.0,34393.5,34394.5,33
2023-07-05 03:30:00,34395.0,34397.5,34391.5,34395.5,58
2023-07-05 03:35:00,34396.0,34399.0,34394.5,34394.5,27
2023-07-05 03:40:00,34395.0,34395.5,34393.5,34395.5,5
2023-07-05 03:45:00,34395.0,34395.5,34390.5,34391.5,43
2023-07-05 03:50:00,34391.0,34392.5,34387.5,34389.5,73
2023-07-05 03:55:00,34389.0,34390.5,34388.5,34389.5,102
2023-07-05 04:00:00,34390.0,34391.0,34388.0,34390.5,35
2023-07-05 04:05:00,34390.0,34391.0,34386.0,34386.0,33
2023-07-05 04:10:00,34385.5,34388.0,34384.5,34386.5,51
2023-07-05 04:15:00,34387.0,34387.5,34383.0,34385.5,46
2023-07-05 04:20:00,34386.0,34388.5,34384.5,34385.0,64
2023-07-05 04:25:00,34384.5,34385.5,34382.5,34382.5,23
2023-07-05 04:30:00,34382.0,34385.5,34381.5,34384.5,39
